status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40,corrected_spectral_error,corrected_mismatch,powell_pass,optimization_seconds_pass1,optimization_seconds_retry,retry_attempted,adaptive_optimization_seconds,adaptive_total_seconds,modal_max
COMPLETED,,pinn,all,1.05,0.115,False,1.2100138419185254e-10,0.0719056899252925,6.325834317240008e-08,0.0719066696607979,6.313734178820824e-08,9.797355053908774e-07,9.817677854012111e-07,-5.000006473593663,,6.231728520917149e-23,,1.0428683422505856,0.173375210724771,1.2162435529753566,1.1024516154245534,0.01056837293482,-412.287551566486,412.287551566486,4515,1601,3201,1.8814960455385049e-06,5.675374011103062e-06,1.8814960455418189e-06,5.675374011113403e-06,4.067888252932153e-06,5.996241987989971e-06,5.720270350988142e-06,6.1402081126831785e-06,1.7703616350672746e-12,1.3520295993885156e-11,9.817677854843057e-07,1.2823296272383206e-07,initial_80,13.574853194877504,0.0,False,13.574853194877504,14.79109674785286,6.1402081126831785e-06
COMPLETED,,pinn,all,1.05,0.12,False,6.803041450145497e-10,0.0798199008171065,1.7067766181890048e-08,0.0798200392767592,1.6387462036875498e-08,1.3845965268766136e-07,1.394260532841615e-07,-5.0000016085912335,,9.959187174862712e-23,,1.0317992568016052,0.1718197138980031,1.2036189706996083,1.1024441659820403,0.0111365814023708,-364.11985219001,364.11985219001,4515,1601,3201,6.909456838327334e-07,4.812952573548801e-06,6.909456838333945e-07,4.812952573551051e-06,1.321584881771693e-06,4.252982323071568e-06,8.050498967295853e-07,4.745259857527701e-06,2.3869795029440866e-13,1.1073475469913774e-11,1.394260533806327e-07,1.5607054648604993e-08,retry_wide_240,13.534807350486515,40.04390810150653,True,53.57871545199305,54.78233442269266,4.812952573548801e-06
COMPLETED,,pinn,all,1.05,0.125,False,1.9696640297120387e-10,0.0900435605323562,5.967587840583381e-07,0.0900463022511318,5.965618176553669e-07,2.741718775609025e-06,2.805870247679199e-06,-5.000051155123318,,1.7134740752766852e-22,,1.0163660421967506,0.1694241994991898,1.1857902416959405,1.1024433919867895,0.0117283347694157,-318.81584575967867,318.81584575967867,4514,1601,3201,5.157278046648431e-06,1.0463745997999996e-05,5.157278046650838e-06,1.0463745998006303e-05,1.0918053358444715e-05,1.2755688567159364e-05,1.4093397861531009e-05,1.3824697709135946e-05,1.3298362411262588e-11,4.698685884818588e-11,2.80587024769276e-06,2.4993471443853137e-07,retry_wide_240,13.422069752588868,39.55275906436145,True,52.97482881695032,54.16061905864626,1.3824697709135946e-05
COMPLETED,,pinn,all,1.05,0.13,False,5.561380768025613e-10,0.1057320985786008,1.3985943035304288e-06,0.1057834572164293,1.3980381654536262e-06,5.13586378284997e-05,5.137766236713252e-05,-5.000102783166954,,2.763290262608116e-22,,1.0005716877058148,0.1675886260345578,1.1681603137403729,1.1025293153623985,0.0123534640657771,-272.0426960719782,272.0426960719782,4514,1601,3201,9.215790706554162e-05,0.0001642187766632,9.215790706554491e-05,0.0001642187766632,0.0001949707504956,0.0002122088065538,0.000229461338772,0.000234371334775,4.246540008523425e-09,1.2272501570542715e-08,5.1377662367160265e-05,2.7307272624606194e-06,retry_wide_240,13.288831008598208,39.148968156427145,True,52.43779916502535,53.605959478765726,0.000234371334775
COMPLETED,,pinn,all,1.05,0.135,False,0.0246424871987254,0.1304782261154136,0.024644704484527,0.1304760181476077,2.2172858015999386e-06,2.2079678058950503e-06,3.129133771165062e-06,-6.601663698277196,,1.1522810684876539e-20,,1.008129638619721,0.1717276256531477,1.1798572642728686,1.1024451897687426,0.0106510725487859,-242.20590346370076,242.20590346370076,4513,1601,3201,5.2937191815720766e-06,1.0426785297807518e-05,5.293719181572366e-06,1.0426785297801525e-05,1.0389665584697456e-05,1.1952812932334864e-05,1.1547007306910358e-05,1.398375153086327e-05,1.4012346838399026e-11,5.348599341203908e-11,3.129133771179813e-06,1.349259175889087e-07,retry_wide_240,13.244857532903552,38.530838935635984,True,51.775696468539536,52.955553732812405,1.398375153086327e-05
COMPLETED,,pinn,all,1.05,0.14,False,0.0443825798422026,0.1272560731093161,0.0443825795479115,0.1272560732249522,2.942910984349289e-10,1.1563608404152603e-10,3.16194488488487e-10,-8.129033570373357,,1.811633334600664e-21,,1.028610258363187,0.1706685880199074,1.1992788463830948,1.102461660403811,0.0092146366354837,-251.19876190238665,251.19876190238665,4513,1601,3201,1.17175562911315e-06,7.791032714726099e-06,1.1717556291196468e-06,7.791032714729821e-06,1.8362492950726615e-06,6.126587333689216e-06,1.0603937612023697e-06,8.162567871321815e-06,6.863398738232719e-13,2.9588331784680115e-11,3.1619447373256807e-10,9.30880427309517e-12,retry_wide_240,13.201074423268436,31.881656252779067,True,45.082730676047504,46.2820095224306,8.162567871321815e-06
COMPLETED,,pinn,all,1.05,0.145,False,0.0574927471084788,0.1240499420403578,0.0574927456883291,0.1240499418127933,1.4201496992272131e-09,2.2756449502558948e-10,1.4382665843338624e-09,-9.316151542517517,,4.4491833940555594e-23,,1.032223608344793,0.17534573469311,1.2075693430379033,1.102468870484924,0.0083395124907962,-256.10875500424544,256.10875500424544,4514,1601,3201,1.2645505596396543e-06,8.839829902169833e-06,1.2645505596437934e-06,8.839829902177425e-06,1.906517955033849e-06,6.909460888399206e-06,1.1620092284270646e-06,9.304350674016104e-06,7.996936446375004e-13,3.782529844897908e-11,1.4382665089674803e-09,9.897984870495564e-12,retry_wide_240,13.250523339957,39.497207845561206,True,52.747731185518205,53.95530052855611,9.304350674016104e-06
COMPLETED,,pinn,all,1.05,0.15,False,0.0679330273204825,0.1208595246198709,0.0679330272316698,0.1208595246664259,8.881269331073581e-11,4.65549959693945e-11,1.0027493277393485e-10,-10.393306216290965,,2.5666075489683238e-23,,1.044363490305841,0.1768663059920072,1.2212297962978482,1.102473527352475,0.0076736469910662,-259.66340502409463,259.66340502409463,4514,1601,3201,1.3644372334355751e-06,9.842956734182736e-06,1.3644372334366667e-06,9.842956734187423e-06,1.989795200969034e-06,7.676198484247532e-06,1.2696775194348612e-06,1.0391241984388317e-05,9.310330284506565e-13,4.663747166233634e-11,1.0027495854630448e-10,1.3582160397833388e-11,retry_wide_240,13.312571400776504,39.44877809844911,True,52.76134949922562,53.982579295523465,1.0391241984388317e-05
COMPLETED,,pinn,all,1.05,0.155,False,0.0768053285639184,0.1176845235712699,0.0768053224504106,0.117684531016378,6.113507797222972e-09,7.4451080994686344e-09,9.633515049008826e-09,-11.42474452509715,,5.755983863918273e-23,,1.0559161212295294,0.1785665983334183,1.2344827195629478,1.102479446165454,0.0071172427406887,-262.62136843765865,262.62136843765865,4514,1601,3201,1.4700570292026524e-06,1.0949451018670536e-05,1.4700570292049517e-06,1.0949451018677397e-05,2.0730361383844622e-06,8.531322740338542e-06,1.3866057307885991e-06,1.1579119636321271e-05,1.081024159077515e-12,5.7427618216365766e-11,9.633515022587951e-09,1.2936565417246246e-09,initial_80,13.37335452158004,0.0,False,13.37335452158004,14.607837241142988,1.1579119636321271e-05
COMPLETED,,pinn,all,1.05,0.16,False,0.0846089596558761,0.1145246495812782,0.0846089456180145,0.1145246425970116,1.4037861595372902e-08,6.984266595622124e-09,1.5679334745121316e-08,-12.440473831801013,,1.5624226546679418e-21,,1.0636752871796489,0.1807433385401964,1.2444186257198453,1.102480367373566,0.006626749478691,-265.3243994866812,265.3243994866812,4514,1601,3201,1.5820501140061447e-06,1.2166612484397398e-05,1.5820501140090918e-06,1.2166612484399764e-05,2.1747022005547943e-06,9.483106351220323e-06,1.5087434224905564e-06,1.2889941458648934e-05,1.2518874825673265e-12,7.062883611297366e-11,1.5679334695421638e-08,1.8548256304725787e-09,initial_80,13.478793567046525,0.0,False,13.478793567046525,14.72321219276637,1.2889941458648934e-05
COMPLETED,,pinn,all,1.05,0.165,False,0.0916214499019698,0.1113796189415974,0.0916214327245721,0.111379638852589,1.7177397698686647e-08,1.9910991605476273e-08,2.6296588721965285e-08,-13.45826342919722,,8.691559925121584e-21,,1.0675639593973756,0.1813914095982909,1.2489553689956665,1.1024829432479026,0.0062007374365883,-267.96170351715244,267.96170351715244,4514,1601,3201,1.701145022928792e-06,1.346954484983201e-05,1.7011450229266523e-06,1.346954484983765e-05,2.266726249887364e-06,1.0513936490318531e-05,1.6431367860040755e-06,1.4267062647936064e-05,1.446620601086579e-12,8.62384608169009e-11,2.629658869476964e-08,4.30506193164385e-09,initial_80,13.57217429112643,0.0,False,13.57217429112643,14.821129660122097,1.4267062647936064e-05
COMPLETED,,pinn,all,1.05,0.17,True,0.0980164090081825,0.1082491587696718,0.0980164066635065,0.1082491850888954,2.3446759950251916e-09,2.631922360607497e-08,2.6423456184765485e-08,-14.490425909698354,,8.987155998623648e-21,,1.4560944307595491,0.1851989794522524,1.6412934102118015,1.1024863228245736,0.0057929993499769,-270.6527794418656,270.6527794418656,4514,1601,3201,1.8140831062846889e-06,1.47498333757507e-05,1.8140831062948327e-06,1.4749833375753967e-05,2.37843542790663e-06,1.154547152001226e-05,1.7591698186296231e-06,1.5622132170139742e-05,1.6454615447969445e-12,1.0305289954715136e-10,2.642345622254029e-08,4.7868967090699075e-09,initial_80,13.67257871106267,0.0,False,13.67257871106267,15.313872121274471,1.5622132170139742e-05
COMPLETED,,pinn,all,1.05,0.175,False,0.1039112225827462,0.1051330012128099,0.1039112232011111,0.1051329898881799,6.183649009505743e-10,1.1324629997644386e-08,1.1341499889092038e-08,-14.99999335625205,,0.2987082140275151,,5.692135462537408,0.1853952761739492,5.877530738711357,1.1024881541080158,0.0054276769429751,-273.48065209644574,273.48065209644574,4514,1601,3201,1.9288445601260384e-06,1.604644766043992e-05,1.928844560123667e-06,1.604644766044359e-05,2.5109823732920007e-06,1.2600150477702693e-05,1.8692270027394491e-06,1.70104052358587e-05,1.8599566331545248e-12,1.216305944851115e-10,1.1341499823589558e-08,2.236774275728461e-09,initial_80,13.750781449489295,0.0,False,13.750781449489295,19.628312188200653,1.70104052358587e-05
COMPLETED,,pinn,all,1.05,0.18,False,0.1093898015648453,0.1020308850845139,0.1093898088962324,0.1020308804460946,7.331387094633435e-09,4.638419301428165e-09,8.675492513236296e-09,-14.99999335625205,,2.672417014409509,,5.7207969995215535,0.1858898559585213,5.906686855480075,1.102489230183329,0.0050766073420926,-276.50787023651696,276.50787023651696,4514,1601,3201,2.0580739224812302e-06,1.750500168079622e-05,2.0580739224919875e-06,1.7505001680804902e-05,2.637545924535615e-06,1.3793414713538794e-05,2.0060953498250687e-06,1.854293906112024e-05,2.117306330262636e-12,1.443107855436665e-10,8.675492498396563e-09,1.821413296069102e-09,initial_80,13.88232825230807,0.0,False,13.88232825230807,19.789015107788146,1.854293906112024e-05
COMPLETED,,pinn,all,1.05,0.185,False,0.1145146832193396,0.0989425552723295,0.1145146758903656,0.0989425499403068,7.328973997133836e-09,5.332022698367744e-09,9.063350699745252e-09,-14.99999335625205,,7.631671280858475,,5.746781542897224,0.1866980260238051,5.93347956892103,1.1024903540853277,0.0047584160265279,-279.7857842735573,279.7857842735573,4514,1601,3201,2.2062611331608887e-06,1.919876203239412e-05,2.2062611331647537e-06,1.9198762032400375e-05,2.776376132287661e-06,1.517861325885716e-05,2.1687340866899777e-06,2.0325991222024456e-05,2.434163981490656e-12,1.7314172318094734e-10,9.063350636479104e-09,2.037591701073124e-09,initial_80,13.925269200466571,0.0,False,13.925269200466571,19.858748769387603,2.0325991222024456e-05
COMPLETED,,pinn,all,1.05,0.19,False,0.1193340156875175,0.0958677623501994,0.1193340137243481,0.0958677591506012,1.963169404817222e-09,3.199598211378607e-09,3.753859723839929e-09,-14.99999335625205,,15.501391004298748,,5.760080546140671,0.1885319016873836,5.948612447828054,1.1024920403131455,0.0044471152385359,-283.35931422752583,283.35931422752583,4514,1601,3201,2.3432836324354948e-06,2.09632901193327e-05,2.3432836324337817e-06,2.096329011933295e-05,2.9155274845569263e-06,1.6637793475378345e-05,2.3114278132948166e-06,2.217216096580172e-05,2.745359495293087e-12,2.0588319937786534e-10,3.7538596383521935e-09,9.127642858940343e-10,initial_80,14.00572950206697,0.0,False,14.00572950206697,19.954341949895024,2.217216096580172e-05
COMPLETED,,pinn,all,1.05,0.195,False,0.123885847670916,0.0928062622620242,0.1238858476812377,0.0928062710687945,1.0321701826576655e-11,8.806770299130129e-09,8.806776347743206e-09,-14.99999335625205,,26.68734354889644,,5.8120648162439466,0.1883798334747553,6.000444649718702,1.1024938523595131,0.0041519734407116,-287.2703762007474,287.2703762007474,4514,1601,3201,2.508082434419418e-06,2.273578944665055e-05,2.5080824344227213e-06,2.273578944664957e-05,3.0729625066250584e-06,1.8119983830507395e-05,2.490727944359267e-06,2.401580548492176e-05,3.144928761855681e-12,2.414923816473902e-10,8.806776361653515e-09,2.159398569473129e-09,initial_80,14.105107145383954,0.0,False,14.105107145383954,20.105551795102656,2.401580548492176e-05
COMPLETED,,pinn,all,1.05,0.2,False,0.1282008959116724,0.0897578157381898,0.1282008966935717,0.0897829503583085,7.8189929531014e-10,2.513462011868861e-05,2.513462013085045e-05,-14.99999335625205,,41.61410342439429,,5.842281192541122,0.1901399390771985,6.032421131618321,1.1025492626897009,0.0038644721705534,-291.4824784290145,291.4824784290145,4514,1601,3201,5.7329146384682905e-05,0.0001108237495916,5.732914638469136e-05,0.0001108237495917,6.350611338389026e-05,9.842536877862817e-05,9.331866781434064e-05,0.0001274071774921,1.6433158167572515e-09,5.566317962113487e-09,2.5134620130905963e-05,6.536193912112119e-06,initial_80,14.181106499396265,0.0,False,14.181106499396265,20.213527631014585,0.0001274071774921
COMPLETED,,pinn,all,1.05,0.205,False,0.1323044050267023,0.08672218899306,0.1323044066043758,0.0867654581222455,1.577673519603806e-09,4.326912918549419e-05,4.326912921425666e-05,-14.99999335625205,,60.9382463407056,,5.867635069414973,0.1893901787698269,6.0570252481848,1.1025914666406396,0.0036003397897666,-296.130165785911,296.130165785911,4514,1601,3201,0.00010008708387,0.0001860709272185,0.00010008708387,0.0001860709272186,0.0001101015460225,0.0001663042094697,0.000160157802483,0.0002154610416227,5.008712111731484e-09,1.5650482021456472e-08,4.326912921433993e-05,1.1782338700081186e-05,initial_80,14.33953933697194,0.0,False,14.33953933697194,20.39656458515674,0.0002154610416227
COMPLETED,,pinn,all,1.05,0.21,False,0.1362174367641526,0.0836991521051234,0.1362174426119288,0.0837596952360152,5.847776207712485e-09,6.054313089180752e-05,6.054313117422177e-05,-14.99999335625205,,85.3739804413496,,5.910944908857346,0.189268403686583,6.100213312543929,1.1026344935486276,0.0033480846601779,-301.24026522002106,301.24026522002106,4514,1601,3201,0.0001425649499277,0.0002625267426657,0.0001425649499277,0.0002625267426657,0.0001555748581768,0.0002348302350244,0.000223951774734,0.0003032008396653,1.0162382491074597e-08,3.1041700987444194e-08,6.054313117424953e-05,1.7219183898279612e-05,initial_80,14.416238700039685,0.0,False,14.416238700039685,20.516452012583613,0.0003032008396653
COMPLETED,,pinn,all,1.05,0.215,False,0.1399577929819498,0.0806884797267323,0.1399578003173671,0.0807629768987115,7.335417301357339e-09,7.449717197918759e-05,7.449717234033115e-05,-14.99999335625205,,115.82156126707642,,5.938576647080481,0.1930299196392297,6.131606566719711,1.1026705475430925,0.0030945259288564,-306.8707653519531,306.8707653519531,4514,1601,3201,0.0001787780840157,0.0003294674960989,0.0001787780840156,0.0003294674960989,0.0001936502954253,0.0002945359773794,0.0002756614176763,0.0003782353010251,1.5980801792991883e-08,4.8680061981443146e-08,7.449717234040054e-05,2.2080351706868865e-05,initial_80,14.542007606476544,0.0,False,14.542007606476544,20.673614173196256,0.0003782353010251
COMPLETED,,pinn,all,1.05,0.22,False,0.1435406899321354,0.0776899506702274,0.1435636933557629,0.0776968934300555,2.3003423627515614e-05,6.94275982809911e-06,2.4028304405796317e-05,-14.99999335625205,,154.1572601556973,,5.990285262465477,0.1961929285898804,6.1864781910553575,1.1025181187939723,0.0027950853478164,-313.3964605192357,313.3964605192357,4514,1601,3201,5.774384362696866e-05,0.0001009766343319,5.774384362697059e-05,0.0001009766343319,6.3154482640661e-05,9.298037272905112e-05,8.818703794736032e-05,0.0001141071673577,1.6671758418240754e-09,4.582975665634592e-09,2.402830440582689e-05,7.4073588310060926e-06,initial_80,14.649119407869875,0.0,False,14.649119407869875,20.835597598925233,0.0001141071673577
