article_label,manifest_source_data,resolved_directory,path,classification,directly_consumed,consumer,reason
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_003/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_003/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_004/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_004/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_005/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_005/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_006/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_006/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_007/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_007/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_008/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_008/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_009/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_009/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_010/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_010/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_011/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_011/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_012/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_012/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_013/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_013/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_014/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_014/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_015/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_015/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_016/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_016/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_017/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_017/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_018/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_018/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_019/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_019/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_020/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_020/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_021/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_021/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_022/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_022/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_023/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_023/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_024/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_024/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_025/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_025/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_026/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_026/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_027/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_027/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_028/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_028/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_029/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_029/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_030/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_030/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_031/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_031/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_032/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_032/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_033/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_033/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_034/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_034/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_035/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_035/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_036/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_036/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_037/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_037/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_038/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_038/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_039/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_039/table_solver_attempts.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
Main 2,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation,assets/classic_supersonic/csv/blumen_validation/point_040/table_evaluations.csv,UNUSED,false,plots/scripts/pinn_supersonic/plot_supersonic_blumen_pointwise_2panel.py,Not named by the declared plot script; directory-level manifest expansion alone is insufficient evidence.
