final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,powell_pass,cr_pinn_original,ci_pinn_original
M1.150000_a0.14000000,1.15,0.14,False,0.1656795952978949,0.1051947086301248,0.1656795981194995,0.1051947054707885,0.0071630563077111,0.0143149330463807,0.016007082300963,0.3892728515500611,0.7698041318434568,0.078877507034985,0.2464238228536187,0.520995729413876,0.3921105088883088,1.0023050879017543,0.4995165584648995,0.6779528296515639,-0.0850557168789803,1601,3201,0.1656795981194995,0.1051947054707885,4.235901161231042e-09,7.547226971217106e-10,14.11802512127906,80,False,initial_80,0.172842651605606,0.090879775583744
M1.150000_a0.14500000,1.15,0.145,False,0.1701633002107831,0.1024084525397898,0.1701632854217959,0.102408447602856,0.00653264266794,0.0124842660716654,0.0140901497357241,0.405042432442379,0.7843637934688951,0.085702112043804,0.2593330519509718,0.528062822939773,0.4068850017770632,1.0031494826331029,0.4969297124737298,0.6703965277679175,-0.0705711716585785,1601,3201,0.1701632854217959,0.102408447602856,1.559126213996215e-08,2.9852906544604676e-09,14.182397198863328,80,False,initial_80,0.1766959428787231,0.0899241864681243
M1.150000_a0.15000000,1.15,0.15,False,0.1744348245057917,0.0996296300519795,0.1744348302217353,0.0996296197499516,0.005610333165183,0.0103370665539593,0.0117614107642466,0.4201519971765449,0.7974029292986284,0.0925462550253262,0.2712661346222254,0.5343399011330042,0.4218764375560349,1.0036621811541218,0.4940901849497828,0.6628760729384248,-0.0567500172713126,1601,3201,0.1744348302217353,0.0996296197499516,1.1781501995227928e-08,2.362800964287131e-09,14.305692287161946,80,False,initial_80,0.1800451576709747,0.0892925634980201
M1.150000_a0.15500000,1.15,0.155,False,0.1785126112675655,0.0968580842660088,0.1785126155669286,0.0968580859821688,0.0044434286379825,0.0079432130501884,0.0091015763261936,0.4343246791939412,0.8086170060442028,0.0992436106010239,0.2819416393065769,0.5399127626113033,0.4363703807901175,1.0037633707595064,0.4907012910245358,0.6555343664397948,-0.0437775762592683,1601,3201,0.1785126155669286,0.0968580859821688,4.629225491410753e-09,8.542581407962846e-10,14.334457653574646,80,False,initial_80,0.1829560399055481,0.0889148712158203
M1.150000_a0.16000000,1.15,0.16,False,0.182412678439002,0.0940936670254569,0.1824126672895833,0.0940936522272042,0.0030839945489359,0.0053736508439879,0.0061957360959743,0.4472747549681867,0.81765858386566,0.1056033913480282,0.29103998158543,0.5448725128659943,0.4495436292753528,1.003388966241882,0.4864625607877919,0.6485423526072241,-0.0318490824839724,1601,3201,0.1824126672895833,0.0940936522272042,1.852829775504685e-08,4.17029033118313e-09,14.40209633205086,80,False,initial_80,0.1854966729879379,0.0887200161814689
M1.150000_a0.16500000,1.15,0.165,False,0.186149047302406,0.0913362385162638,0.1861490391934789,0.0913362377373824,0.0015871957071612,0.0027014271745012,0.0031331930984165,0.4587097120457044,0.8241446437690524,0.1114138195566246,0.2982076510994731,0.5493141061073652,0.4604735244036546,1.0024969850626433,0.4810702751725272,0.6420948132757155,-0.0211669112995272,1601,3201,0.1861490391934789,0.0913362377373824,8.146247890610344e-09,1.9532020438185075e-09,14.481099682860076,80,False,initial_80,0.1877362430095672,0.0886348113417625
M1.150000_a0.17000000,1.15,0.17,True,0.1897340820397551,0.0885856665308793,0.1897340712200114,0.0885856743650258,1.0211649972696746e-05,2.3983056862825203e-06,1.0489502625469547e-05,0.4683397359308038,0.8276722792062571,0.116451534012839,0.3030738602356827,0.5533338045179172,0.4681631875763025,1.001076226184215,0.474225068581666,0.6364027209181453,-0.0119348845198184,1601,3201,0.1897340712200114,0.0885856743650258,1.3358169911433194e-08,3.3000097440705522e-09,14.56240047328174,80,False,initial_80,0.1897442936897277,0.088583268225193
M1.150000_a0.17500000,1.15,0.175,False,0.193178755219419,0.0858418261519786,0.1931787469717882,0.0858418421912356,0.0015885652856421,0.0026445472725514,0.0030849910767304,0.4758949983305341,0.8278425251029358,0.1204978962140107,0.3052810243075724,0.5570257294081395,0.471584571554822,0.9991539720689396,0.4656467627714205,0.6316758670517924,-0.0043515428146537,1601,3201,0.1931787469717882,0.0858418421912356,1.8035553220658528e-08,4.611077193506331e-09,14.6540867947042,80,False,initial_80,0.1915901899337768,0.08848637342453
M1.150000_a0.18000000,1.15,0.18,False,0.1964928606786852,0.0831045993477835,0.196492870427456,0.0831046067144314,0.0031503239908342,0.0051581374495492,0.0060440816668596,0.4811529125461941,0.824297339909894,0.1233633165624914,0.3045322917064947,0.5604775060426916,0.4697473403549399,0.9968038907340222,0.4550971001686709,0.628098740374328,0.001400885509266,1601,3201,0.196492870427456,0.0831046067144314,1.221908487917259e-08,3.114255604160942e-09,14.747547193430364,80,False,initial_80,0.1933425366878509,0.0882627367973327
M1.150000_a0.18500000,1.15,0.185,False,0.1996851855588252,0.0803738745892947,0.1996851917561856,0.0803738635406893,0.0046167516780192,0.0074561473881299,0.0087697508476586,0.48397507434526,0.8167721524651838,0.1249182167291446,0.30065362277431,0.5637649902508854,0.4617935418791456,0.9941492780784432,0.4424080276941688,0.6258027449462576,0.0051713100595178,1601,3201,0.1996851917561856,0.0803738635406893,1.2668028937986153e-08,3.440153646462464e-09,14.892145077697933,80,False,initial_80,0.1950684338808059,0.0878300219774246
M1.150000_a0.18750000,1.15,0.1875,False,0.2012381863031565,0.0790109172963611,0.2012382017445511,0.0790109331467445,0.0052964251671015,0.0084989606833943,0.0100142125126536,0.4844629906763336,0.8114766962335906,0.1251882427259322,0.2975366473549923,0.5653662468537953,0.4553186918736726,0.9927592399398552,0.4352355961434573,0.6251534256749532,0.0062791806715665,1601,3201,0.2012382017445511,0.0790109331467445,2.2128518268584067e-08,6.093720796517663e-09,14.84767749439925,80,False,initial_80,0.195941761136055,0.0875098779797554
M1.150000_a0.19000000,1.15,0.19,False,0.2027636515624523,0.0776495464050718,0.2027636536852234,0.077649530542128,0.0059312331206798,0.0094578959143213,0.011163839906501,0.4843500881240587,0.8051652821185464,0.1251257278132952,0.2936621146530559,0.5669466983811564,0.4471110255170914,0.991359664415526,0.4275126345548394,0.6248330384651538,0.0068590306092062,1601,3201,0.2027636536852234,0.077649530542128,1.6004347559135128e-08,4.583840264218926e-09,14.887688014656304,80,False,initial_80,0.1968324184417724,0.0871074423193931
M1.150000_a0.19500000,1.15,0.195,False,0.2057354310669795,0.074931515120691,0.2057354230598899,0.074931539114893,0.0070403227724925,0.0110874271758139,0.0131338184135404,0.482436404624254,0.7896218987190562,0.1240690007236737,0.2838265428001751,0.5700582949637885,0.4254555148500906,0.9886381742548246,0.4104712660325606,0.625122759458028,0.0064387157873768,1601,3201,0.2057354230598899,0.074931539114893,2.529496419310684e-08,7.486578870532246e-09,14.998188748024404,80,False,initial_80,0.198695108294487,0.0860189422965049
M1.150000_a0.20000000,1.15,0.2,False,0.2086070430962784,0.0722196863696432,0.2086070400204045,0.0722196991619472,0.007895673581813,0.0122776536538744,0.0145973436129672,0.4785913062393488,0.7706155400173441,0.1219622094738098,0.2716967739842121,0.5731093751581606,0.3970548049759956,0.9861991689158408,0.3914857515125072,0.6264837561022129,0.0039865564833972,1601,3201,0.2086070400204045,0.0722196991619472,1.315690100812263e-08,4.025897890990012e-09,15.057947544381022,80,False,initial_80,0.2007113695144653,0.0844973400235176
M1.150000_a0.20500000,1.15,0.205,False,0.211384435185444,0.0695139708760752,0.2113844304851316,0.0695139722855724,0.0084561603155251,0.0129750055428968,0.0154873308261968,0.4733719765283306,0.7489991276428579,0.1191373706203323,0.2580815455083142,0.5760841420324437,0.3626738825867663,0.98423920885548,0.3708945695014796,0.6286223857611464,-0.000296255799491,1601,3201,0.2113844304851316,0.0695139722855724,4.907098821826857e-09,1.619036321288803e-09,15.130870204418898,80,False,initial_80,0.2029282748699188,0.082488976418972
M1.150000_a0.21000000,1.15,0.21,False,0.2140730510339401,0.0668142840877893,0.2140730677748232,0.066814282486838,0.0086903462991378,0.013144296346533,0.0157573679669042,0.467492835308481,0.7259827476200343,0.1160031397480884,0.2439608108606699,0.5789485795713522,0.3236129989777458,0.9829084756839648,0.3491441596074109,0.6311753709267723,-0.0060747350252779,1601,3201,0.2140730677748232,0.066814282486838,1.681725942257536e-08,5.453067288296082e-09,15.297314796596766,80,False,initial_80,0.2053827047348022,0.0799585804343223
M1.150000_a0.21500000,1.15,0.215,False,0.2166778886745832,0.064120546034354,0.216677904528607,0.0641205554251363,0.0085791194866559,0.0127736553039371,0.0153872531983496,0.4617369942902142,0.7030105604211848,0.1129831184786628,0.2303454545129942,0.58166358376274,0.2816387446358723,0.9822893783937308,0.3267408860170531,0.6337736979975432,-0.0128923364000434,1601,3201,0.216677904528607,0.0641205554251363,1.842652616509004e-08,6.18591106649151e-09,15.4347058031708,80,False,initial_80,0.2080987691879272,0.0768942013382911
M1.150000_a0.22000000,1.15,0.22,False,0.2192035498773293,0.061432680827112,0.2192035436377191,0.0614326804571951,0.0081181707536415,0.0118787523689558,0.0143878231233308,0.4568360111538802,0.6815404140471231,0.1104490689606287,0.2181184714914092,0.584200667094305,0.2388630829788677,0.982389212691766,0.3041928282610088,0.6361044232074068,-0.0202088042924642,1601,3201,0.2192035436377191,0.0614326804571951,6.2505658203129045e-09,2.227376037959443e-09,15.532013202086093,80,False,initial_80,0.2110853791236877,0.0733114331960678
M1.150000_a0.22500000,1.15,0.225,False,0.2216542831076967,0.0587506164605508,0.2216542751968109,0.0587506120734208,0.0073202273263322,0.0105056296293845,0.0128044516485081,0.4533506832369214,0.6627801528096077,0.1086677622745733,0.2079039682361155,0.5865544305817763,0.1976027597698677,0.9831479727086112,0.2819544177149847,0.6379600567534762,-0.0274582457684688,1601,3201,0.2216542751968109,0.0587506120734208,9.045939529241693e-09,3.303164143889349e-09,15.681109030731022,80,False,initial_80,0.2143340557813644,0.0692562460899353
M1.150000_a0.23000000,1.15,0.23,False,0.2240340200598721,0.0560742848095208,0.2240340099364749,0.0560742721822647,0.0062165943320278,0.0087312601032942,0.010718253033045,0.4515929622255338,0.6474757789377641,0.1077759269845001,0.2000042034119131,0.5887466723496237,0.1602664538500959,0.9844573331293888,0.2603877036852852,0.6392571461273018,-0.0341112741365994,1601,3201,0.2240340099364749,0.0560742721822647,1.6184275226076296e-08,6.034040848133245e-09,15.818141059949994,80,False,initial_80,0.2178174257278442,0.0648055449128151
M1.150000_a0.23500000,1.15,0.235,False,0.2263464076646834,0.0534036211135766,0.2263463930685954,0.0534036212908996,0.0048573954233198,0.0066611379918673,0.0082440918023265,0.4516126145783307,0.6358289587465041,0.1077858741570361,0.1944141463880283,0.5908211908809163,0.1292525765852325,0.986184221642455,0.2397461079455176,0.6400238044622781,-0.0397264521019207,1601,3201,0.2263463930685954,0.0534036212908996,1.4597165029262204e-08,5.599298672572784e-09,15.94186782836914,80,False,initial_80,0.2214890122413635,0.0600647591054439
M1.150000_a0.24000000,1.15,0.24,False,0.2285948360142919,0.0507385639093399,0.2285948082461399,0.0507385545791436,0.0033105278191777,0.0044227930166244,0.0055245536027313,0.4532452963146736,0.627564272202175,0.1086141680682691,0.1908957092055055,0.5928324070563696,0.1066687372500157,0.988191966864597,0.2201799241331401,0.6403697442954915,-0.0439801887474631,1601,3201,0.2285948082461399,0.0507385545791436,2.9293733554864144e-08,1.150435669538942e-08,16.11808742210269,80,False,initial_80,0.2252843081951141,0.0551613569259643
M1.150000_a0.24500000,1.15,0.245,False,0.2307824625023916,0.048079054596058,0.2307824789813766,0.0480790558350668,0.0016584975966527,0.0021559188345755,0.0027200368194898,0.4561965501335594,0.6221000012582514,0.1101209589802446,0.189078978188585,0.5948329258969133,0.093480090609162,0.990355457012498,0.2017569954391443,0.6404436431504138,-0.0466707648595777,1601,3201,0.2307824789813766,0.0480790558350668,1.6525498225632366e-08,6.446859177085994e-09,16.353452645242214,80,False,initial_80,0.2291239649057388,0.0502349734306335
M1.150000_a0.25000000,1.15,0.25,True,0.2329122345254112,0.0454250379131812,0.2329122335431162,0.045425030163655,6.191869051375143e-06,1.9284353436344048e-07,6.194871344759558e-06,0.4601275598069418,0.618741297153907,0.1121471807184992,0.1885570351269633,0.5968644423921011,0.0883401721524172,0.992568736394002,0.1844902015028124,0.6403957867564172,-0.047704147767133,1601,3201,0.2329122335431162,0.045425030163655,7.811533743474496e-09,3.2915159187697552e-09,16.397943066433072,80,False,initial_80,0.2329184263944625,0.0454248450696468
M1.150000_a0.25500000,1.15,0.255,False,0.2349869062470309,0.0427764608549247,0.2349869005163031,0.0427764654021044,0.0015872965289243,0.0019199467288623,0.0024911253907429,0.4647207365821288,0.6168334238529843,0.1145426961221884,0.1889555070384987,0.5989535371136095,0.0878679835662662,0.994747490042026,0.1683637815163221,0.6403570898781308,-0.047069692818776,1601,3201,0.2349869005163031,0.0427764654021044,7.315605529972886e-09,3.143467772568394e-09,16.73865439556539,80,False,initial_80,0.2365742027759552,0.0408565141260623
M1.150000_a0.26000000,1.15,0.26,False,0.2370090573496407,0.0401332732490241,0.2370090646401751,0.0401332776097117,0.0029915631347114,0.0035026464811503,0.0046062981189757,0.469716912199649,0.6158499395091505,0.1171829054704324,0.1899715269102193,0.6011120392474596,0.0885656902733469,0.9968267289933574,0.1533553564385837,0.640424527449026,-0.0448129873562974,1601,3201,0.2370090646401751,0.0401332776097117,8.49514500807685e-09,3.566835144803008e-09,17.07115090638399,80,False,initial_80,0.2400006204843521,0.0366306267678737
M1.150000_a0.26500000,1.15,0.265,False,0.2389811070218755,0.0374954270052493,0.2389810935641264,0.0374954162928451,0.0041351525530146,0.0046796092617094,0.0062448562416584,0.4749281952576141,0.6154225516854624,0.1199754495757827,0.1913868012429077,0.6033402251949973,0.0880804989808519,0.9987581954138792,0.1394513375464432,0.6406563286306399,-0.0410121549252951,1601,3201,0.2389810935641264,0.0374954162928451,1.7200773565640433e-08,7.698956831414764e-09,17.284624153748155,80,False,initial_80,0.2431162595748901,0.0328158177435398
M1.150000_a0.27000000,1.15,0.27,False,0.2409053276374326,0.0348628766548256,0.2409053093007839,0.0348628886818755,0.0049493034288897,0.0054159991156677,0.0073368011321101,0.4802347557894853,0.6153327586304362,0.1228600001528753,0.1930634008054886,0.6056310691294149,0.0852119602996709,1.000506339461859,0.1266580116579045,0.6410779834719083,-0.0357597260634478,1601,3201,0.2409053093007839,0.0348628886818755,2.192903588284349e-08,9.969351935811489e-09,17.818985405378044,80,False,initial_80,0.2458546310663223,0.0294468775391578
M1.150000_a0.27500000,1.15,0.275,False,0.2427838565218639,0.032235578489867,0.2427838338108467,0.0322355839713118,0.0053843288314152,0.00570772853252,0.0078466019375111,0.4855736396472745,0.615485256325038,0.1258042321769688,0.1949307061132661,0.6079745051111564,0.0795350088432293,1.002045829949555,0.115008621185767,0.6416860131920753,-0.0291494334823893,1601,3201,0.2427838338108467,0.0322355839713118,2.3363144874121973e-08,1.086925279888374e-08,18.14125210419297,80,False,initial_80,0.2481681853532791,0.0265278499573469
M1.150000_a0.28000000,1.15,0.28,False,0.2446187068139639,0.0296134911601608,0.2446186885755319,0.0296134959120451,0.0054126154268655,0.0055749155705039,0.0077702052339298,0.4909252682085401,0.6158766775572684,0.128798312080163,0.1969696043347093,0.6103607888372707,0.0711343868231893,1.003358665702083,0.1045679373955208,0.6424542523112223,-0.0212693697524508,1601,3201,0.2446186885755319,0.0296134959120451,1.8847302268377003e-08,8.966737939746819e-09,18.667117035016418,80,False,initial_80,0.2500313222408294,0.0240385755896568
M1.150000_a0.28500000,1.15,0.285,False,0.246411776793946,0.0269965748646317,0.2464117617454201,0.0269965866339314,0.0050295827260125,0.0050538885750828,0.0071301116489965,0.4963008982170324,0.6165668957280401,0.1318494264075111,0.1991976133754703,0.6127830617216201,0.0605635567049551,1.0044329057022046,0.0954338527606214,0.6433407051330855,-0.0121972339295658,1601,3201,0.2464117617454201,0.0269965866339314,1.910430700916869e-08,9.295025276933994e-09,19.50278104282916,80,False,initial_80,0.2514413595199585,0.0219426862895488
M1.150000_a0.29000000,1.15,0.29,False,0.2481648590786716,0.0243847919214007,0.2481648719355792,0.0243847939352137,0.0042531821505764,0.0041895629424091,0.0059700917961443,0.5017322767658334,0.617655789272093,0.1349770393501841,0.201656633374246,0.615238927156401,0.0491860994407117,1.0052617320313193,0.0877341373061301,0.6442897088343129,-0.0019989165801476,1601,3201,0.2481648719355792,0.0243847939352137,1.3013666502698896e-08,6.3310766361533185e-09,20.453698754310608,80,False,initial_80,0.252418041229248,0.0201952289789915
M1.150000_a0.29500000,1.15,0.295,False,0.2498796478668118,0.0217781061290199,0.2498796545673766,0.0217781241633438,0.0031210883697604,0.0030293570815021,0.0043495053671769,0.5072637712964571,0.6192656896472596,0.1382091516324299,0.2044036931378337,0.6177313823407691,0.0403477403634426,1.005841904389727,0.0816133665026686,0.6452378411876,0.0092710141555995,1601,3201,0.2498796545673766,0.0217781241633438,1.923887755215476e-08,9.6497433247574e-09,21.222645877860487,80,False,initial_80,0.2530007362365722,0.0187487490475177
M1.150000_a0.30000000,1.15,0.3,False,0.2515577466091791,0.0191764832750002,0.2515577586682218,0.0191764745737147,0.0016859083571752,0.0016190094217697,0.0023374085001497,0.5129467152267361,0.6215286814886603,0.1415795509553014,0.2075044686094938,0.6202692730490775,0.0404636971576609,1.0061741342926245,0.0772066593522326,0.6461137929092897,0.0215685148763967,1601,3201,0.2515577586682218,0.0191764745737147,1.4870537238417376e-08,7.496230544824847e-09,21.93480156175792,80,False,initial_80,0.2532436549663543,0.0175574738532304
M1.150000_a0.30500000,1.15,0.305,True,0.2532006740129504,0.0165798894695289,0.2532006791330779,0.0165798729770879,9.0361082044077e-06,1.3109364579641516e-07,9.037059091636634e-06,0.518835427911899,0.6245775370379156,0.145125857951314,0.2110289480625611,0.622867303741163,0.0530303694566992,1.0062622331305222,0.0746009574153824,0.6468407354891108,0.0348583773609406,1601,3201,0.2532006791330779,0.0165798729770879,1.726894070929967e-08,9.033954170243878e-09,23.909272149205208,80,False,initial_80,0.2532097101211548,0.0165797583758831
M1.150000_a0.31000000,1.15,0.31,False,0.2548098695477486,0.0139882940338707,0.2548098800081284,0.0139883058090415,0.0018456113537788,0.00179080073668,0.0025716237181382,0.5249844486121235,0.6285393293832412,0.1488881808390717,0.2150487517041887,0.6255459431357613,0.0744021117698495,1.0061127427369554,0.0737960728751687,0.6473364685129221,0.0491121302921891,1601,3201,0.2548098800081284,0.0139883058090415,1.5750371288782732e-08,8.299041876185395e-09,23.859401177614927,80,False,initial_80,0.2529642581939697,0.0157790947705507
