epoch,loss,modal_loss,compat,ode,bc,gauge,q_center,parity,ci_anchor,ci_batch_mean,ci_grad_norm,field_lr,ci_lr
16,0.0038252144853886034,0.0024939559743116795,7.441142752088554e-06,5.666641657843979e-05,6.259004817579274e-05,4.103249958438097e-06,3.265827081462021e-08,1.874725161237376e-06,1.331258511076924e-06,0.5008525963552011,2.5858095171583706,4.999998518341024e-05,0.00019999994073364096
17,0.003278108087798451,0.002862706825774339,5.605811031098153e-06,5.601891404517449e-05,5.534262760749259e-05,1.0340758048243025e-05,4.64138128924674e-08,6.21152161683494e-07,4.1540126202411196e-07,0.5010467256153386,1.4477316520724939,4.9999983273459446e-05,0.00019999993309383779
18,0.0017746814072447544,0.0017738239847970333,3.2913848008423127e-06,5.760312632035161e-05,2.6698171977866285e-05,8.492804912511935e-06,3.2436162563860667e-08,5.13197737628488e-07,8.574224477210546e-10,0.5012930757718996,0.026517659090592793,4.9999981247754105e-05,0.00019999992499101642
19,0.0007711928618046817,0.00041960034076602494,2.3786890882710632e-06,5.7438576801550094e-05,3.592341894395174e-06,2.0654833570805037e-06,1.6589308608290712e-08,1.1810552096571092e-06,3.515925210386568e-07,0.5014963748063431,1.326952974254577,4.9999979106294244e-05,0.00019999991642517698
20,0.0012352307384925778,0.000337831361071364,4.64025187764615e-06,5.5667821755953886e-05,5.487767794071997e-06,2.427610679859951e-07,2.263474398722169e-08,2.020458268766191e-06,8.973993774212139e-07,0.5013338416014345,2.1268891343501553,4.9999976849079863e-05,0.00019999990739631945
21,0.002319251597943864,0.0013549821920990934,7.187640193204152e-06,5.643831748805214e-05,2.519522523641388e-05,3.983538516658244e-06,4.71405113452531e-08,2.4309048301336294e-06,9.64269405844771e-07,0.5010394717342961,2.206085280648396,4.999997447611097e-05,0.00019999989790444388
22,0.0024828094575388405,0.0019630845093858477,7.206272120026459e-06,5.513813781170229e-05,3.784029866638721e-05,6.280476342724799e-06,6.591784647345879e-08,2.1624960828662005e-06,5.197249481529929e-07,0.5010471725834034,1.618745835475709,4.9999971987387584e-05,0.00019999988794955033
23,0.0015025623470738996,0.0014281634499164952,5.1884187111614216e-06,5.551307882267341e-05,3.010728066002104e-05,3.6528332043209265e-06,6.360203037512018e-08,1.2652628855968987e-06,7.439889715740432e-08,0.5010481469203734,0.6119745472103614,4.999996938290972e-05,0.00019999987753163887
24,0.0005239353405121574,0.00047734104101523905,1.8152011645802493e-06,5.7978284412587726e-05,1.1727281758458776e-05,3.1022781108545757e-07,4.3564451003997705e-08,6.518527336466303e-07,4.6594299496918416e-08,0.5006361860314841,0.47750221658580133,4.999996666267738e-05,0.00019999986665070952
25,0.0005361967141554717,0.000186016909475279,5.518352823642873e-07,5.6519944925405885e-05,9.504168998311526e-07,8.981885103735375e-07,2.2138871371487874e-08,4.2311563778047886e-07,3.501798046801927e-07,0.500820650260227,1.316944432564638,4.9999963826690585e-05,0.00019999985530676234
26,0.0011692942991233905,0.0005988002022403916,1.656554673205321e-06,5.6446781617462574e-05,4.8270917024824095e-06,3.6425998613062175e-06,1.3446551556954058e-08,6.134842530732216e-07,5.70494096882999e-07,0.5004979644146561,1.6809684774508526,4.999996087494935e-05,0.0001999998434997974
27,0.0014050968286159556,0.000946589987775281,3.0811420738315886e-06,5.7006910062795484e-05,1.4890011513332075e-05,3.8102189339271236e-06,1.501525571778354e-08,1.0398346587176704e-06,4.5850684084067455e-07,0.5009206872532563,1.5068700410104376,4.999995780745368e-05,0.0001999998312298147
28,0.0009942516968512488,0.0008320027621696044,3.58142949977033e-06,5.605167220978685e-05,1.92482764296379e-05,1.2660453403499302e-06,1.685193683197515e-08,1.179845833084406e-06,1.6224893468164446e-07,0.5007259343054156,0.8958402250249303,4.99999546242036e-05,0.0001999998184968144
29,0.0005503722778594266,0.0005489930123548048,2.601935138214441e-06,5.491255196650167e-05,1.4635606647056199e-05,2.7330006033300507e-08,1.4496944333620105e-08,1.0578186016551227e-06,1.3792655046217724e-09,0.5010494019549476,0.06726573095880815,4.9999951325199125e-05,0.0001999998053007965
30,0.0005345683239146419,0.00043253006601889384,1.484907313213555e-06,5.602571904168059e-05,6.509986791296236e-06,1.5133515750215652e-06,1.0922099595276665e-08,7.479763635403244e-07,1.02038257895748e-07,0.5012885431529464,0.7119844883550072,4.9999947910440266e-05,0.00019999979164176106
31,0.0006948606898691608,0.000407090965197295,8.066891729856856e-07,5.5878963814800305e-05,1.6868289664644209e-06,2.843608303213344e-06,1.2363839955549882e-08,4.3895463801441257e-07,2.877697246718657e-07,0.5011151731260834,1.1973027107128245,4.9999944379927036e-05,0.00019999977751970814
32,0.0006560992305178098,0.0003380743875201261,6.149575822161653e-07,5.503226454313071e-05,2.8523102039259303e-06,1.8506291458773803e-06,1.7024312279669918e-08,3.835100129843008e-07,3.1802484299768355e-07,0.5010645288906276,1.2581507043850504,4.999994073365946e-05,0.00019999976293463785
33,0.00048795565339799086,0.00032021860053347965,9.03040483579014e-07,5.702797910638613e-05,7.4553424686184856e-06,2.1336735489587217e-07,2.1015698567494337e-08,4.53854051182271e-07,1.6773705286451125e-07,0.5011916413769189,0.9123281978708128,4.999993697163755e-05,0.0001999997478865502
34,0.000448425656450324,0.00042904739052811646,1.4518041488866635e-06,5.525209330914008e-05,1.0298191357019811e-05,3.565793670779242e-07,2.0590258117911212e-08,5.717815331027618e-07,1.9378265922207556e-08,0.5010678586515611,0.3077245822409039,4.999993309386133e-05,0.00019999973237544533
35,0.000516494237962586,0.0004929028866231676,1.6268906247312947e-06,5.602413857288486e-05,8.14804463285279e-06,1.5973425179146013e-06,1.6438356520515605e-08,6.623403278598192e-07,2.3591351339418363e-08,0.5010572082507334,0.3399812183378504,4.9999929100330824e-05,0.0001999997164013233
36,0.00047553138458699036,0.00034055490190265604,1.3573383314858631e-06,5.688697818149443e-05,3.0144683789879982e-06,1.6592507557839626e-06,1.2388015665463477e-08,6.862705603859514e-07,1.3497648268433433e-07,0.5006955649442093,0.8151901554143491,4.999992499104604e-05,0.00019999969996418416
37,0.0003199185503710915,0.00012486262593006196,8.868593813143103e-07,5.5215567014219816e-05,1.0493565022802156e-07,4.862798305664684e-07,1.2756749584859247e-08,5.415261344937187e-07,1.9505592444102955e-07,0.5007173962823623,0.979187301521427,4.9999920766007e-05,0.000199999683064028
38,0.00026160368440096245,0.00012962645438937311,7.183744431165731e-07,5.540353513777906e-05,1.889882284672036e-06,3.044002662345905e-08,1.4822105333688569e-08,4.2657488044122037e-07,1.3197723001158937e-07,0.5005653713050014,0.8047030857309153,4.999991642521373e-05,0.00019999966570085492
39,0.0003420954617110315,0.00031286607843369093,9.585100096190007e-07,5.754792422679657e-05,5.312432192441344e-06,7.667621531572512e-07,1.544278876392829e-08,3.394367401053369e-07,2.9229383277340533e-08,0.5007144837319963,0.3776067440202889,4.999991196866624e-05,0.00019999964787466496
40,0.0003745750245879437,0.000370566132669238,1.0002463698970707e-06,5.546593741216142e-05,5.8985447589364325e-06,1.1803845447041677e-06,1.3197029022253652e-08,3.703828129047907e-07,4.008891918705691e-09,0.5010749466563531,0.1392041572390146,4.999990739636456e-05,0.00019999962958545825
41,0.00029171245787789723,0.00022753604472368404,9.509031326057589e-07,5.567487645763651e-05,3.2204308992636315e-06,5.610582200806387e-07,1.082407985760159e-08,5.135423412216212e-07,6.41764131542132e-08,0.5010587710518364,0.5617903204014266,4.9999902708308725e-05,0.0001999996108332349
42,0.00020805986137329625,9.312291712027234e-05,8.013612284466738e-07,5.684853245664768e-05,6.321604674337293e-07,1.1390368788394257e-08,1.058547514399196e-08,6.10691212759404e-07,1.1493694425302391e-07,0.501141244177612,0.7512714754346165,4.999989790449873e-05,0.00019999959161799493
43,0.00021674531558263426,0.00012772449088689248,8.774153817793679e-07,5.738721313691464e-05,5.823410702800568e-07,3.516275681271075e-07,1.2643683547906014e-08,6.534691309109884e-07,8.90208246957418e-08,0.5013192030160677,0.660231804594576,4.999989298493462e-05,0.00019999957193973848
44,0.00023874751089779324,0.0002143152712832747,8.256991764601349e-07,5.503370900599691e-05,2.168763041090305e-06,7.755208635149281e-07,1.5299835151397172e-08,6.100074678518104e-07,2.443223961451855e-08,0.5011623045203102,0.344820222944567,4.999988794961642e-05,0.0001999995517984657
45,0.00020947686847591165,0.00020865271389819157,5.66959734141253e-07,5.432600648348507e-05,3.1548170235717577e-06,4.82328586535991e-07,1.4804007285472328e-08,4.0267678279334236e-07,8.241545777200872e-10,0.5007846557264259,0.06366429603253274,4.999988279854414e-05,0.00019999953119417656
46,0.00018099807500156334,0.00014647710425397766,4.6250824428831033e-07,5.535644318694071e-05,2.623608606466184e-06,3.064987775226338e-08,1.2895106974984928e-08,3.5729999054465465e-07,3.452097074758568e-08,0.5009912940213321,0.4110273732496816,4.99998775317178e-05,0.0001999995101268712
47,0.0001859763749442733,0.00011752185263838133,4.3973475416733577e-07,5.554534874323313e-05,1.2832254538634499e-06,1.457890072383265e-07,1.1135625354336905e-08,4.19366106783394e-07,6.845452230589197e-08,0.5008869987416753,0.5778137050876919,4.9999872149137456e-05,0.00019999948859654982
48,0.00018117029004525772,0.00012581335348645277,6.41034400769394e-07,5.591011622370491e-05,3.671229558487771e-07,4.593785646488165e-07,1.2429287473916495e-08,5.307276603358985e-07,5.535693655880496e-08,0.5008736078262954,0.5190361551304368,4.9999866650803104e-05,0.00019999946660321241
49,0.00013727870907418745,0.00012164945194859836,7.197758320656366e-07,5.412249127007627e-05,6.229120526105345e-07,3.4300127562088993e-07,1.714735788501475e-08,5.48300905171601e-07,1.562925712558909e-08,0.5011126551994537,0.2751211094564409,4.999986103671479e-05,0.00019999944414685915
50,0.00012114047966500763,0.0001205971925452122,6.321505037709423e-07,5.595019793842654e-05,1.6023191186819875e-06,3.79241165763105e-08,1.860549087584917e-08,5.239416576221798e-07,5.432871197954365e-10,0.500935127126642,0.04929353621863418,4.999985530687252e-05,0.00019999942122749008
51,0.00015690163950360936,0.00013522946351449916,5.962718989498543e-07,5.6489467913361446e-05,1.9725723017528325e-06,7.517768203880368e-08,1.6842267405319005e-08,4.2967915432314304e-07,2.1672175989110194e-08,0.5009474928499675,0.32546447848936605,4.999984946127635e-05,0.0001999993978451054
52,0.00016894385624436698,0.00012690571579597606,3.8333158587691803e-07,5.764875858849058e-05,1.1272044805489986e-06,2.7683148772671617e-07,1.2978711924981466e-08,3.25424384777961e-07,4.203814044839092e-08,0.5009951706261595,0.4534548173822181,4.9999843499926285e-05,0.00019999937399970514
53,0.00012109097061328544,8.900754874508707e-05,4.0694910416334237e-07,5.583597115400625e-05,1.258186113230711e-07,2.1168248305654877e-07,1.0579256755770182e-08,3.431517447771275e-07,3.208342186819837e-08,0.5011113243462543,0.3962299681182725,4.999983742282237e-05,0.00019999934969128948
54,8.016603211365743e-05,7.267824695747374e-05,4.2087588438462913e-07,5.571065830470408e-05,2.1528361495100927e-07,1.9844828613990726e-08,1.1147936523428168e-08,4.2391891050440226e-07,7.48778515618368e-09,0.5008222977430761,0.19157080652368547,4.999983122996462e-05,0.00019999932491985848
55,0.00010448961595038105,0.00010349882287276006,6.106764142787646e-07,5.521367857394136e-05,1.0241703241066794e-06,5.230954951748359e-08,1.3650209596559604e-08,4.4125459550760345e-07,9.90793077620991e-10,0.5010477631155217,0.0685315502022048,4.999982492135308e-05,0.00019999929968541233
56,0.00013854854584576797,0.00012271383704347055,5.426491265377265e-07,5.608092707599204e-05,1.2492623121250137e-06,1.819154252448575e-07,1.4277722409922144e-08,4.0980051833982586e-07,1.5834708802297427e-08,0.5008375009105095,0.27739655157107107,4.999981849698778e-05,0.0001999992739879511
57,0.0001231234775624181,9.689891017172914e-05,4.3507573299765725e-07,5.587652203252484e-05,6.455092180710309e-07,1.2857756355430342e-07,1.2501029408437394e-08,3.641926143650323e-07,2.6224567390688953e-08,0.5005818092297833,0.35748584708667525,4.999981195686874e-05,0.00019999924782747495
58,8.446748810331455e-05,6.749053233921955e-05,2.4222364271950894e-07,5.7882614607497544e-05,1.277430029357922e-07,8.422590646426151e-09,1.048866560051654e-08,3.395919670720997e-07,1.6976955764095004e-08,0.501077514404694,0.2879988516612404,4.9999805300995986e-05,0.00019999922120398394
59,7.694913147243759e-05,7.450697813166646e-05,3.2654237586272386e-07,5.648517226697746e-05,2.3278844010965814e-07,4.418761167448779e-08,1.000228338440957e-08,3.4269704963590253e-07,2.44215334077113e-09,0.5008525162690393,0.10932119361315257,4.999979852936958e-05,0.00019999919411747832
60,9.694079266402856e-05,9.495032036780193e-05,4.3831958010855975e-07,5.666813928226206e-05,5.695671842412505e-07,1.2334402796865877e-07,1.1287560863281614e-08,3.589801876936054e-07,1.9904722962266324e-09,0.5011654724974424,0.09746818243721538,4.999979164198952e-05,0.00019999916656795807
61,0.00010349055454150407,9.112914256252627e-05,3.8845473288632286e-07,5.651491868377821e-05,6.49573177179678e-07,7.252936262178156e-08,1.1685978752273928e-08,4.081284297427588e-07,1.2361411978977802e-08,0.5009363155023012,0.24533255087711855,4.999978463885587e-05,0.00019999913855542348
62,9.413426731767123e-05,7.829968858987334e-05,4.2634232390175763e-07,5.60745810796697e-05,4.482650585873557e-07,1.5437354124256727e-09,1.0966602884919539e-08,3.7001263767701e-07,1.5834578727797893e-08,0.501088572250583,0.27824146952825246,4.9999777519968636e-05,0.00019999911007987454
63,7.910770168963806e-05,7.157643913344118e-05,2.3361930963238917e-07,5.738656057866999e-05,1.8716419982980912e-07,3.8127577157301896e-08,9.790895638195721e-09,3.511343011126736e-07,7.53126255619689e-09,0.5011012574736062,0.19220337906651394,4.999977028532787e-05,0.0001999990811413115
64,7.33068792567448e-05,7.307968019721723e-05,2.7982748280409294e-07,5.6349142381506195e-05,1.0605157661441958e-07,7.861411199411962e-08,1.0087478369009228e-08,3.5427352523299625e-07,2.2719905952755916e-10,0.5011992817525868,0.03356222366909912,4.999976293493361e-05,0.00019999905173973445
65,7.749986968418372e-05,7.430992087427901e-05,3.0443054284110826e-07,5.627434687661116e-05,2.833533720088179e-07,3.350510529564808e-08,1.0987146132930755e-08,3.693857937523466e-07,3.189948809904701e-09,0.5009627793874586,0.1245082806443928,4.999975546878589e-05,0.00019999902187514356
66,8.44277552280568e-05,7.497080084582403e-05,3.113248896831383e-07,5.491253361324295e-05,4.546581207244737e-07,9.468649620376061e-10,1.0885686702106363e-08,3.77839737880589e-07,9.456954382232774e-09,0.5004774902192177,0.21485367447747422,4.999974788688473e-05,0.00019999899154753893
67,8.65470069765942e-05,7.796773702903151e-05,3.396556781115931e-07,5.792919555947548e-05,3.1885485679947767e-07,3.5802228319736844e-08,1.096178129632141e-08,3.881790438674827e-07,8.579269947562692e-09,0.5007857996365149,0.20475853734395436,4.9999740189230194e-05,0.00019999896075692078
68,7.17862177561795e-05,6.942876884427497e-05,2.866623010695113e-07,5.723363960042712e-05,4.938669283674222e-08,4.8899215907280137e-08,1.0204784728233918e-08,3.497563858544021e-07,2.357448911904518e-09,0.5008160751286631,0.10719370107757632,4.999973237582229e-05,0.00019999892950328915
69,6.499926870899286e-05,6.483051218689277e-05,2.555324891609318e-07,5.707586325491051e-05,4.5827919487343466e-08,1.1764174600003775e-08,1.0162854383109895e-08,3.6209197688361164e-07,1.6875652210009657e-10,0.5011698202926118,0.02812496011218328,4.999972444666108e-05,0.00019999889778664432
70,7.342219325006015e-05,6.951255775583201e-05,2.4377324376514183e-07,5.6474096461072625e-05,2.541684928884108e-07,4.446885373742681e-09,1.0131345654173952e-08,3.649520206079931e-07,3.909635494228141e-09,0.5007823453002667,0.1385700468644141,4.999971640174659e-05,0.00019999886560698635
71,7.992041947874489e-05,7.350840906823926e-05,2.922171577995264e-07,5.5512458865190683e-05,2.9374930099141537e-07,3.249298797963363e-08,1.0028528884286752e-08,3.4886080791824383e-07,6.412010410505632e-09,0.5009224765609768,0.1775379528509742,4.999970824107886e-05,0.00019999883296431545
72,7.06472290212144e-05,6.700344343455213e-05,2.8562377241877193e-07,5.45513872873537e-05,1.2488807047751444e-07,2.8978760844983247e-08,9.927978203160974e-09,3.760327179645322e-07,3.643785586662275e-09,0.501178016676828,0.13382175364495782,4.999969996465794e-05,0.00019999879985863175
73,6.215409951939018e-05,6.191411084071035e-05,2.504751749589235e-07,5.5599736656643245e-05,3.059143615704531e-08,2.9969452752929913e-09,1.0038589498122222e-08,3.367794682586586e-07,2.399886786798331e-10,0.5010976164123881,0.034277130719002416,4.999969157248386e-05,0.00019999876628993543
74,6.607941306680745e-05,6.503912178218519e-05,2.4156769517232453e-07,5.656811906196362e-05,9.267211703771407e-08,7.650894612746534e-09,1.0040797171580533e-08,3.7157125012932845e-07,1.0402912846222597e-09,0.5007840122439053,0.07137922534537522,4.9999683064556665e-05,0.00019999873225822666
75,7.151424037941384e-05,6.781405103519304e-05,3.008341957751878e-07,5.4750011648432655e-05,1.534769071200481e-07,2.349114424143505e-08,1.021814050202201e-08,3.6748776253819314e-07,3.7001893442208055e-09,0.5009517242694372,0.13460647299451656,4.9999674440876384e-05,0.00019999869776350554
76,7.138409891313125e-05,6.790606040323405e-05,2.1308583074677122e-07,5.8062893630276996e-05,1.417348223040134e-07,1.2415929601271028e-08,1.0820304013429886e-08,3.308596037362692e-07,3.4780385098971983e-09,0.5007157434955675,0.13035741963443853,4.999966570144308e-05,0.00019999866280577232
77,6.373371528050976e-05,6.281979827887587e-05,2.130082607873004e-07,5.563631160244853e-05,9.375366907669204e-08,2.398425228508948e-10,1.0077718575557518e-08,3.3285849472186246e-07,9.1391700163388e-10,0.5011917710137386,0.06655995965070126,4.9999656846256795e-05,0.00019999862738502718
78,6.498391637312872e-05,6.488226101213254e-05,2.8588340035674467e-07,5.689985175720856e-05,4.240163198755472e-08,9.02965318613635e-09,1.0257932683146442e-08,3.4605552091261094e-07,1.016553609961731e-10,0.5007755162357652,0.022099879992920964,4.999964787531755e-05,0.0001999985915012702
79,6.654147457429068e-05,6.481358241078414e-05,2.7880476817312307e-07,5.665604873015037e-05,3.975552626994197e-08,1.3040947800678165e-08,1.0038444844394312e-08,3.23004296582231e-07,1.7278921635065456e-09,0.5007077728938273,0.09200553887095561,4.99996387886254e-05,0.0001999985551545016
80,6.73335327791687e-05,6.476333511623208e-05,2.702459235676673e-07,5.605057116103262e-05,9.763596554173625e-08,2.9526688367499707e-09,9.57686559298492e-09,3.21729513665261e-07,2.57019766293662e-09,0.5011275297119075,0.11206750761933067,4.99996295861804e-05,0.0001999985183447216
81,6.768557327857732e-05,6.646078604248875e-05,3.2580302323185947e-07,5.6289504631208296e-05,1.1358357724705746e-07,1.5813987116573742e-09,9.834367736597042e-09,3.4952511296300635e-07,1.2247872360885797e-09,0.5009028526934887,0.07722751266504937,4.999962026798258e-05,0.00019999848107193032
82,6.169716468832422e-05,6.167979507679241e-05,2.3558175679748127e-07,5.4852146718734014e-05,4.173676193639899e-08,7.732145388131787e-09,9.86594428254292e-09,3.5481968319267407e-07,1.7369611531803578e-11,0.5009074657929939,0.0089876555046979,4.9999610834032e-05,0.000199998443336128
83,6.271815735344083e-05,6.204964120891087e-05,2.3749413370886057e-07,5.6645040710550244e-05,2.1794982784618415e-09,5.029480348155597e-09,9.954820694852412e-09,3.323759981214416e-07,6.685161445299577e-10,0.5007911327649534,0.05708343578620335,4.9999601284328677e-05,0.0001999984051373147
84,6.467736557357216e-05,6.303252941763601e-05,2.0134672515673415e-07,5.7248029392175994e-05,5.4677937569886544e-08,2.689494125223334e-10,1.0364421685578534e-08,3.480180530266945e-07,1.6448361559361528e-09,0.5009872628392151,0.08936377068187265,4.99995916188727e-05,0.0001999983664754908
85,6.510860249975018e-05,6.393476907691839e-05,2.4573806959849793e-07,5.60218749338639e-05,8.612648180845206e-08,3.2292683612617537e-09,1.0236258943564719e-08,3.546947140883249e-07,1.173833422831788e-09,0.5006524780598764,0.07532020994194737,4.999958183766408e-05,0.00019999832735065633
86,6.506568686665791e-05,6.492326103056077e-05,2.4289567541641137e-07,5.822004013543105e-05,4.2580849629569994e-08,4.776724762609551e-09,1.0348693142705176e-08,3.4756017684010287e-07,1.4242583609713747e-10,0.5011723311277292,0.025918129127501296,4.999957194070288e-05,0.00019999828776281152
87,5.992407214590803e-05,5.972108318016371e-05,2.298407113371651e-07,5.461707679937367e-05,1.0401733294030473e-08,1.065809143400971e-09,9.885841263259419e-09,3.439377917960226e-07,2.029889657443203e-10,0.5008901735230868,0.031551635002522616,4.999956192798915e-05,0.0001999982477119566
88,6.178371126039046e-05,6.083617328654799e-05,1.9895292882860823e-07,5.583658186752695e-05,2.8292013785161783e-08,8.321657620644772e-10,9.627356894891998e-09,3.4650569448894553e-07,9.475379738424664e-10,0.5010900062084482,0.06803093149871735,4.9999551799522945e-05,0.00019999820719809178
89,6.440523686391019e-05,6.347644679079743e-05,2.0836350806573096e-07,5.7599916837612885e-05,4.352964298261707e-08,3.1323288070656044e-09,9.966487648977068e-09,3.510232319345372e-07,9.287900731127617e-10,0.5008548002266341,0.06733649720750018,4.99995415553043e-05,0.0001999981662212172
90,6.333448844857537e-05,6.311063514124096e-05,2.3171981378515473e-07,5.7108679866024734e-05,3.664226178299761e-08,1.773795761079319e-09,9.608547120065787e-09,3.5847237837575335e-07,2.2385330733441277e-10,0.5008979748210011,0.033124057608041914,4.999953119533326e-05,0.00019999812478133303
91,6.0287630942362044e-05,6.024360251608931e-05,2.0379067695369178e-07,5.528311543944312e-05,2.571228530061714e-08,2.343564680615035e-10,9.856431132297882e-09,3.507823474154952e-07,4.402842627273989e-11,0.5011954657819984,0.014469535720720987,4.999952071960989e-05,0.00019999808287843955
92,6.212563780860143e-05,6.160407854189395e-05,1.8641468719629448e-07,5.719114488773945e-05,1.4131673949863105e-08,1.7432512778623054e-09,9.78165329815294e-09,3.340062867509439e-07,5.215592667074739e-10,0.5010612047034123,0.05023009306415525,4.999951012813424e-05,0.00019999804051253696
93,6.13270077807847e-05,6.065415071985728e-05,2.0699983471899285e-07,5.581813409964232e-05,1.37652238472288e-08,2.0071555369606922e-09,9.840793866758193e-09,3.133303449432548e-07,6.728570609274219e-10,0.5012600076624425,0.05713932001607889,4.999949942090636e-05,0.00019999799768362543
94,6.269748711592198e-05,6.245606948127605e-05,2.573655243384991e-07,5.629406657950765e-05,2.939514538124232e-08,4.164708200791711e-10,1.0213549689514578e-08,3.5381936087107305e-07,2.4141763464592585e-10,0.501074817872984,0.03424438798417979,4.9999488597926285e-05,0.00019999795439170514
95,6.181335848051095e-05,6.18091348351929e-05,2.512768614976778e-07,5.5766622869927464e-05,2.8908858165026756e-08,6.143193276519762e-10,9.918249636366142e-09,3.422027916156745e-07,4.223645318059968e-12,0.5009716559602638,0.004098182569287088,4.99994776591941e-05,0.0001999979106367764
96,6.28448772735574e-05,6.256882642364847e-05,2.3463050883920742e-07,5.745191133019406e-05,6.777145632029262e-09,1.2584614705742662e-09,9.81424778934196e-09,3.7757952536634947e-07,2.7605084990893264e-10,0.5010867069410014,0.03665969797111783,4.999946660470984e-05,0.00019999786641883936
97,6.0549802779067016e-05,6.009632275086154e-05,2.366253307612287e-07,5.510503320568196e-05,3.917443809346309e-09,5.742131744752155e-10,9.45905552279125e-09,3.246009359075846e-07,4.5348002820547633e-10,0.5010188666626332,0.04711343597669473,4.9999455434473554e-05,0.00019999782173789422
