point_id,Mach,alpha,cr,ci,omega_i,validation_status,has_exported_modal_fields,reference_tier,spectral_ok,modal_ok,pinning_use,best_status,best_stage1_mismatch,best_stage2_mismatch,trusted_spectral,trusted_modal,valid_spectral_candidate,valid_modal_candidate,decision,source_kind,source_short,source,modal_fields_file,modes_pdf,blumen_ci_overlay_pdf,validation_note,reference_role,selected_setting,cr_range,ci_range,max_stage1,max_edge_frac,max_center_jump,max_modal_rel_l2,max_core_rel_l2_amp_ge_5pct,max_tail_rel_l2_amp_0p1pct_to_2pct,note,stage1_mismatch,cr_box_min,cr_box_max,ci_box_min,ci_box_max,status,exception,ln_p_start_right_exact_600,stage2_mismatch_exact_600,y_limit_600,amplitude_status_600,ln_p_start_right_exact_1200,stage2_mismatch_exact_1200,y_limit_1200,amplitude_status_1200,p_edge_frac,p_center_jump,p_adjacent_jump,p_left_right_energy_ratio,rho_edge_frac,rho_center_jump,rho_adjacent_jump,rho_left_right_energy_ratio,u_edge_frac,u_center_jump,u_adjacent_jump,u_left_right_energy_ratio,v_edge_frac,v_center_jump,v_adjacent_jump,v_left_right_energy_ratio,all_finite,max_adjacent_jump,max_left_right_energy_ratio,p_ylimit_rel_l2,rho_ylimit_rel_l2,u_ylimit_rel_l2,v_ylimit_rel_l2,max_ylimit_rel_l2,reject_reasons,campaign_target_status,source_file,touches_ci_upper_0p12,touches_cr_lower_0,boundary_flag,tail_polish_available,tail_polish_version,tail_polish_note
,1.8,0.095,0.4465765759999999,0.027360048,0.00259920456,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,2.0434221291705384e-07,0.0023299183908799,0.002973897049535,0.0404084304836355,0.0445572421277274,0.81997050883717,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.0975,0.4477005759999999,0.027195232,0.00265153512,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.3219415866160025e-06,0.0020638174021933,0.0029693348401748,0.0403715915906917,0.0446589189236895,0.813730341986494,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1,0.4488,0.027003792,0.0027003792,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.083967100750551e-06,0.0018430548570273,0.0029766995818661,0.0403646408691019,0.0448266988485867,0.8003071034584399,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1025,0.449885,0.0267903199999999,0.0027460077999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.370406238695513e-06,0.0016583219445713,0.002986072156892,0.0403659058741213,0.0449912503507728,0.7529175129989607,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.105,0.450945424,0.0265604639999999,0.0027888487199999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,4.4241073067102665e-07,0.0015018446039307,0.0029684181036114,0.0403361451238124,0.0451459719589317,0.7449695637549021,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1075,0.45199356,0.0263080799999999,0.0028281185999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,6.355655465057275e-07,0.0013715219888466,0.0029647591607604,0.0402881642802333,0.0453449509696451,0.741269894472042,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.11,0.453023264,0.0260311199999999,0.0028634231999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.3403978412513886e-06,0.0012641477923685,0.0029881923428835,0.0402704416310961,0.0456225536961146,0.7413026449502071,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1125,0.45404784,0.0257398399999999,0.0028957319999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,4.0698587551061643e-07,0.0011733608868479,0.0029906595237013,0.040320146730081,0.0459596630406527,0.7442455041525484,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.115,0.45504784,0.0254301279999999,0.0029244647199999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.0312367519645744e-06,0.0010982057747207,0.0029956275145057,0.0404657601036574,0.0463437035653551,0.7184487523138651,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1175,0.45604784,0.0251081279999999,0.0029502050399999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.6594118076024629e-06,0.0010350719800042,0.002972661711233,0.0406825494333098,0.04674905180681,0.7249213989787601,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.12,0.457010976,0.0247636,0.002971632,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,6.553134704250333e-07,0.0009854055129674,0.0029850839973847,0.0409613036567303,0.0472035205692672,0.5871977554357689,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1225,0.457979136,0.0244035599999999,0.0029894360999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.4294501079083628e-06,0.0009460878128875,0.0029909152363611,0.0412760169540534,0.0477062790489427,0.598422056441221,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.125,0.4589165759999999,0.0240312319999999,0.0030039039999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,3.243143024250336e-07,0.0009154109998662,0.0029863156122744,0.0416127458558366,0.048250412821905,0.5883992083805278,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1275,0.459843776,0.0236425199999999,0.0030144212999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.249288772526657e-06,0.0008939157647272,0.002990855746609,0.0419647681122653,0.0488287357786511,0.6066671926969347,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.13,0.460760736,0.0232415199999999,0.0030213975999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.445192259668841e-06,0.0008801513156028,0.0029836552753844,0.0423182224769426,0.0494207886405366,0.6272949123590387,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1325,0.46166416,0.0228235199999999,0.0030241163999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.6405976936400878e-06,0.0008752272760334,0.0029958934342362,0.0426958399853326,0.0500562246459401,0.649627895355749,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.135,0.46256144,0.0223932319999999,0.0030230863199999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,3.908179994259677e-07,0.0008779584306518,0.0029976692041933,0.0431196479704297,0.0507676416478622,0.6478029844742065,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1375,0.4634361919999999,0.0219547519999999,0.0030187783999999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.2445496254806072e-06,0.0008874285920387,0.0029835097521849,0.0436044745223442,0.0515857625428237,0.5405075996190345,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.14,0.464310944,0.0214998879999999,0.0030099843199999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.1107730809847605e-06,0.0009064170924411,0.0029806681300753,0.0441627350283743,0.0525529444492978,0.5502402386313626,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1425,0.465168384,0.021031852,0.00299703891,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,2.029909239148208e-06,0.0009347857280356,0.0029912336041319,0.0447863459964776,0.0536666145495153,0.5692099178268213,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.145,0.46600944,0.020553576,0.00298026852,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.8902072336830112e-06,0.000972645647878,0.0030009853120111,0.0454879606612866,0.0549216351103222,0.5948173059436267,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1475,0.46683616,0.020067108,0.00295989843,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,8.38504864869804e-07,0.0010205347595216,0.002999433244757,0.0462869250858657,0.0563165910458326,0.5669111707272123,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.15,0.4676567360000001,0.0195704,0.00293556,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.1375102365126855e-06,0.0010807021342757,0.0029902040092844,0.0471841915524161,0.0578611897721073,0.6769988249805485,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1525,0.468455776,0.019061828,0.00290692877,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.3911329429304991e-06,0.0011558753310171,0.0030070816615377,0.0481491319019139,0.0595601805252051,0.6386805474168207,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.155,0.4692568639999999,0.0185471119999999,0.0028748023599999,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,8.25677946203664e-07,0.0012463602129467,0.0029841520388247,0.0491413009277157,0.0613709350033894,0.6837771261481451,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1575,0.470051808,0.018016012,0.00283752189,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,2.1502932566185777e-06,0.001360117195487,0.0029940487304563,0.0501991781468726,0.0632571890289622,0.7470855690850481,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.16,0.470816032,0.017478768,0.00279660288,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.5178109203645222e-06,0.0014968174998803,0.0030215768674751,0.0513469510967164,0.0650486749415745,0.7785655744068274,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1625,0.4715845599999999,0.016936592,0.0027521962,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,6.65284727537527e-07,0.0016606536528767,0.0030028471303844,0.0526018904683459,0.0666759210065399,0.6053969188837951,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.165,0.4723387519999998,0.016382128,0.00270305112,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.2597507239647403e-06,0.0018627897342838,0.0030148872894331,0.0539610044523113,0.0682456618640455,0.7633681619355306,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
,1.8,0.1675,0.473084752,0.015819472,0.00264976156,validated_core_stable_tail_sensitive,,,,,,,,,,,,,,,,shooting_convergence_audit_ms3_y2000,,,,,M18_M19_extension_core_stable,ms3_y2000,0.0,0.0,1.5169216712966845e-06,0.0021097162615835,0.0030247989682324,0.0553858815499178,0.0698246005094438,0.5542147967527435,Core/mid-field stable; weak oscillatory tails are mapping-sensitive and should be improved later.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,left_asymptotic_fit_v1,Spectral values unchanged. Modal core unchanged. Weak left tail regularized by fitted complex exponential where available.
