status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit,powell_pass,selection_mismatch
COMPLETED,,1.05,0.1,3.017815208068885e-10,0.0546998175409827,0.0203893482685089,0.0549469478428363,0.0203908455904698,0.0,0.0603893482685089,0.0249469478428362,0.0849469478428363,False,Maximum number of function evaluations has been exceeded.,1.5728512351917415e-07,0.0546998103785622,1.5714665103765917e-07,0.0203906887054658,0.0031507368459758,2.5571860125615976e-08,123211.0933854058,0.1747488370165228,13.825174349360168,80,81,1,initial_80,2.5571860125615976e-08
COMPLETED,,1.05,0.105,1.861849458323276e-10,0.0596915838649033,0.0261615589261055,0.0596651062369346,0.026161572138675,0.0,0.0661615589261055,0.0296651062369346,0.0896651062369346,False,Maximum number of function evaluations has been exceeded.,5.7539245455329084e-08,0.0596915852015915,5.7368635030270915e-08,0.0261615147869967,0.0038102327991174,8.890502029866992e-09,428573.41310054704,0.1733501320704817,13.643153892830014,80,81,1,initial_80,8.890502029866992e-09
COMPLETED,,1.05,0.11,1.3408725151546628e-10,0.0653440616983339,0.0320944264531135,0.064531572163105,0.0321047090002738,0.0,0.0720944264531135,0.034531572163105,0.094531572163105,False,Maximum number of function evaluations has been exceeded.,1.7631465437587965e-09,0.0653441148406212,5.3167250636793516e-08,0.032104708716678,0.0043460232421821,7.707040482309044e-09,563902.9991029826,0.1728001805022359,13.693384049460292,80,81,1,initial_80,7.707040482309044e-09
COMPLETED,,1.05,0.115,1.2100138419185254e-10,0.0719056899252925,0.0381224006414413,0.0694636180996894,0.0382005384286955,0.0,0.0781224006414413,0.0394636180996894,0.0994636180996894,False,Maximum number of function evaluations has been exceeded.,6.325834317240008e-08,0.0719066696607979,9.817677854843057e-07,0.0382005380653335,0.0047338571945824,1.2823296272383206e-07,36916.07129734271,0.1721804989501834,13.574853194877504,80,81,1,initial_80,1.2823296272383206e-07
COMPLETED,,1.05,0.12,6.803041450145497e-10,0.0798199008171065,0.0441814251244068,0.07437614351511,0.0445155339120288,0.0,0.1241814251244068,0.01437614351511,0.13437614351511,False,Maximum number of function evaluations has been exceeded.,1.7067766181890048e-08,0.0798200392767592,1.394260533806327e-07,0.0445155345798642,0.0049598379105066,1.5607054648604993e-08,317794.61417788593,0.1801052503287792,40.04390810150653,240,241,2,retry_wide_240,1.5607054648604993e-08
COMPLETED,,1.05,0.125,1.9696640297120387e-10,0.0900435605323562,0.0502130202949047,0.0791863203048706,0.0513734080309384,0.0,0.1302130202949047,0.0191863203048706,0.1391863203048706,False,Maximum number of function evaluations has been exceeded.,5.967587840583381e-07,0.0900463022511318,2.8058702476927597e-06,0.0513734044544828,0.0050197994717205,2.4993471443853137e-07,20084.442783377945,0.1681300709024071,39.55275906436145,240,241,2,retry_wide_240,2.4993471443853137e-07
COMPLETED,,1.05,0.13,5.561380768025613e-10,0.1057320985786008,0.0561667121946811,0.0838171541690826,0.0602906649885329,0.0,0.1361667121946811,0.0238171541690826,0.1438171541690825,False,Maximum number of function evaluations has been exceeded.,1.3985943035304288e-06,0.1057834572164293,5.1377662367160265e-05,0.0603080502204857,0.0049175869898501,2.7307272624606194e-06,1800.8341797631351,0.168402025476098,39.148968156427145,240,241,3,retry_wide_240,2.7307272624606194e-06
COMPLETED,,1.05,0.135,0.0246424871987254,0.1304782261154136,0.0620017498731613,0.0882004126906395,0.0564192167222969,0.0,0.1420017498731613,0.0282004126906394,0.1482004126906395,False,Maximum number of function evaluations has been exceeded.,0.024644704484527,0.1304760181476077,3.129133771179813e-06,0.0564160939530708,0.0046630408112024,1.349259175889087e-07,34560.00814765422,0.1684135934337973,38.530838935635984,240,241,4,retry_wide_240,1.349259175889087e-07
COMPLETED,,1.05,0.14,0.0443825798422026,0.1272560731093161,0.0676871985197067,0.092277742922306,0.0420308081575333,0.0,0.1476871985197066,0.032277742922306,0.152277742922306,True,Optimization terminated successfully.,0.0443825795479115,0.1272560732249522,3.161944737325681e-10,0.0420308084169407,0.0042701165114104,9.30880427309517e-12,458718046.5005773,0.1677133878692984,31.881656252779067,196,197,4,retry_wide_240,9.30880427309517e-12
COMPLETED,,1.05,0.145,0.0574927471084788,0.1240499420403578,0.0732017830014228,0.0960012078285217,0.0321481772356074,0.0,0.1532017830014228,0.0360012078285217,0.1560012078285217,False,Maximum number of function evaluations has been exceeded.,0.0574927456883291,0.1240499418127933,1.4382665089674803e-09,0.0321481777310098,0.0037553603535666,9.897984870495564e-12,379406556.2537664,0.1694164555519819,39.497207845561206,240,241,3,retry_wide_240,9.897984870495564e-12
COMPLETED,,1.05,0.15,0.0679330273204825,0.1208595246198709,0.0785330384969711,0.099332720041275,0.0239950735007572,0.0,0.1585330384969711,0.039332720041275,0.159332720041275,False,Maximum number of function evaluations has been exceeded.,0.0679330272316698,0.1208595246664259,1.0027495854630448e-10,0.023995073581757,0.00313677438582,1.3582160397833388e-11,230948118.26256937,0.1680892081931233,39.44877809844911,240,241,3,retry_wide_240,1.3582160397833388e-11
COMPLETED,,1.05,0.155,0.0768053285639184,0.1176845235712699,0.0836760848760604,0.1022428646683693,0.0169012461663147,0.0436760848760604,0.1236760848760604,0.0722428646683693,0.1322428646683693,False,Maximum number of function evaluations has been exceeded.,0.0768053224504106,0.117684531016378,9.633515022587951e-09,0.0169012554537509,0.0024330426123248,1.2936565417246246e-09,1880748.509245975,0.1705846451222896,13.37335452158004,80,81,2,initial_80,1.2936565417246246e-09
COMPLETED,,1.05,0.16,0.0846089596558761,0.1145246495812782,0.0886326283216476,0.1047094240784645,0.0106079480203758,0.0486326283216476,0.1286326283216476,0.0747094240784645,0.1347094240784644,False,Maximum number of function evaluations has been exceeded.,0.0846089456180145,0.1145246425970116,1.5679334695421638e-08,0.0106079468827075,0.0016630809480228,1.8548256304725787e-09,896623.8770375018,0.1708711273968219,13.478793567046525,80,81,2,initial_80,1.8548256304725787e-09
COMPLETED,,1.05,0.165,0.0916214499019698,0.1113796189415974,0.0934096276760101,0.1067158430814743,0.0049948358356445,0.0534096276760101,0.1334096276760101,0.0767158430814743,0.1367158430814743,False,Maximum number of function evaluations has been exceeded.,0.0916214327245721,0.111379638852589,2.6296588694769638e-08,0.0049948605765342,0.0008457933994106,4.30506193164385e-09,196464.86225756136,0.1705084862187504,13.57217429112643,80,81,2,initial_80,4.30506193164385e-09
COMPLETED,,1.05,0.17,0.0980164090081825,0.1082491587696718,0.0980181619524955,0.108249582350254,1.803395207417991e-06,0.0580181619524955,0.1380181619524955,0.078249582350254,0.138249582350254,False,Maximum number of function evaluations has been exceeded.,0.0980164066635065,0.1082491850888954,2.6423456222540292e-08,1.799682200218076e-06,3.2775511198938765e-07,4.7868967090699075e-09,68.46922586994162,0.1742337504401803,13.67257871106267,80,81,1,initial_80,4.7868967090699075e-09
COMPLETED,,1.05,0.175,0.1039112225827462,0.1051330012128099,0.1024724021553993,0.1093008294701576,0.0044091945528516,0.0624724021553992,0.1424724021553993,0.0793008294701576,0.1393008294701576,False,Maximum number of function evaluations has been exceeded.,0.1039112232011111,0.1051329898881799,1.1341499823589558e-08,0.004409205459341,0.0008553290222219,2.236774275728461e-09,382393.98204067606,0.1704421238973736,13.750781449489295,80,81,2,initial_80,2.236774275728461e-09
COMPLETED,,1.05,0.18,0.1093898015648453,0.1020308850845139,0.1067885234951973,0.109861321747303,0.0082512051195921,0.0667885234951972,0.1467885234951973,0.079861321747303,0.1398613217473029,False,Maximum number of function evaluations has been exceeded.,0.1093898088962324,0.1020308804460946,8.675492498396563e-09,0.0082512118327739,0.001701306624463,1.8214132960691021e-09,934058.5292391996,0.1716727623715996,13.88232825230807,80,81,2,initial_80,1.8214132960691021e-09
COMPLETED,,1.05,0.185,0.1145146832193396,0.0989425552723295,0.1109838113188743,0.1099237278103828,0.0115348691664878,0.0709838113188743,0.1509838113188743,0.0799237278103828,0.1399237278103828,False,Maximum number of function evaluations has been exceeded.,0.1145146758903656,0.0989425499403068,9.063350636479104e-09,0.0115348719991362,0.0025186661927313,2.037591701073124e-09,1236099.5539022102,0.1712043089792132,13.925269200466571,80,81,2,initial_80,2.037591701073124e-09
COMPLETED,,1.05,0.19,0.1193340156875175,0.0958677623501994,0.1150758564472198,0.1094811484217643,0.0142638073616131,0.0750758564472197,0.1550758564472198,0.0794811484217643,0.1394811484217643,False,Maximum number of function evaluations has been exceeded.,0.1193340137243481,0.0958677591506012,3.7538596383521935e-09,0.0142638098292489,0.0032878323838266,9.127642858940343e-10,3602060.723274608,0.1743323635309934,14.00572950206697,80,81,2,initial_80,9.127642858940343e-10
COMPLETED,,1.05,0.195,0.123885847670916,0.0928062622620242,0.1190817356109619,0.1085274070501327,0.0164387921129646,0.0790817356109619,0.1590817356109619,0.0785274070501327,0.1385274070501327,False,Maximum number of function evaluations has been exceeded.,0.1238858476812377,0.0928062710687945,8.806776361653515e-09,0.0164387836936768,0.0039889436288258,2.1593985694731292e-09,1847247.5091983976,0.1725585963577032,14.105107145383954,80,81,2,initial_80,2.1593985694731292e-09
COMPLETED,,1.05,0.2,0.1282008959116724,0.0897578157381898,0.1230174005031585,0.107057511806488,0.0180595711107871,0.0830174005031585,0.1630174005031585,0.077057511806488,0.137057511806488,False,Maximum number of function evaluations has been exceeded.,0.1282008966935717,0.0897829503583085,2.5134620130905963e-05,0.0180354957232385,0.0046019833873893,6.536193912112119e-06,704.0769367110615,0.1728462176397442,14.181106499396265,80,81,1,initial_80,6.536193912112119e-06
COMPLETED,,1.05,0.205,0.1323044050267023,0.08672218899306,0.1268969774246215,0.1050688475370407,0.0191269483452317,0.0868969774246214,0.1668969774246215,0.0750688475370407,0.1350688475370406,False,Maximum number of function evaluations has been exceeded.,0.1323044066043758,0.0867654581222455,4.326912921433993e-05,0.0190854487608673,0.0051071612706085,1.1782338700081186e-05,433.4590441347068,0.1750430539250373,14.33953933697194,80,81,1,initial_80,1.1782338700081186e-05
COMPLETED,,1.05,0.21,0.1362174367641526,0.0836991521051234,0.1307323724031448,0.10256277769804,0.0196449052314877,0.0907323724031448,0.1707323724031448,0.07256277769804,0.1325627776980399,False,Maximum number of function evaluations has been exceeded.,0.1362174426119288,0.0837596952360152,6.054313117424953e-05,0.0195867788385174,0.0054854936853377,1.7219183898279612e-05,318.56873808554,0.1771528935059905,14.416238700039685,80,81,1,initial_80,1.7219183898279612e-05
COMPLETED,,1.05,0.215,0.1399577929819498,0.0806884797267323,0.1345327794551849,0.099546693265438,0.01962302192928,0.0945327794551849,0.1745327794551849,0.069546693265438,0.129546693265438,False,Maximum number of function evaluations has been exceeded.,0.1399578003173671,0.0807629768987115,7.449717234040054e-05,0.0195514411719632,0.0057196596586266,2.2080351706868865e-05,259.0384308438061,0.176751472055912,14.542007606476544,80,81,1,initial_80,2.2080351706868865e-05
COMPLETED,,1.05,0.22,0.1435406899321354,0.0776899506702274,0.1383043676614761,0.0960365384817123,0.0190792126474529,0.0983043676614761,0.1783043676614761,0.0660365384817123,0.1260365384817123,False,Maximum number of function evaluations has been exceeded.,0.1435636933557629,0.0776968934300555,2.402830440582689e-05,0.0190788649394911,0.0057951614844529,7.4073588310060926e-06,782.351930919727,0.1790929930284619,14.649119407869875,80,81,2,initial_80,7.4073588310060926e-06
COMPLETED,,1.05,0.225,0.1469792621771554,0.0747033476696535,0.1420501172542572,0.0920592993497848,0.0180423260250441,0.1020501172542572,0.1820501172542572,0.0620592993497848,0.1220592993497848,False,Maximum number of function evaluations has been exceeded.,0.1469792863466801,0.0747885941747403,8.524650851319187e-05,0.0179603442390451,0.0057016815951536,2.728133714953157e-05,208.99567949702023,0.1788826445117592,14.707098455168309,80,81,1,initial_80,2.728133714953157e-05
COMPLETED,,1.05,0.23,0.1502849463910669,0.0717284575596431,0.1457697749137878,0.0876553282141685,0.0165545154660357,0.1057697749137877,0.1857697749137878,0.0576553282141684,0.1176553282141684,False,Maximum number of function evaluations has been exceeded.,0.1502849646207212,0.0718090367310021,8.057917342113629e-05,0.0164770110110744,0.005434596457763,2.6729037073108222e-05,203.3218197460155,0.1806625798344612,14.851939390413463,80,81,1,initial_80,2.6729037073108222e-05
COMPLETED,,1.05,0.235,0.1534677774511452,0.0687650704883522,0.1494597643613815,0.0828801393508911,0.0146730820866623,0.1094597643613815,0.1894597643613815,0.0528801393508911,0.1128801393508911,False,Maximum number of function evaluations has been exceeded.,0.1534677611061556,0.0687650853565637,2.2095755229010064e-08,0.0146730633191878,0.0049965259726709,7.600633925548261e-09,657382.7948581941,0.1833212999626994,15.094839569181204,80,81,2,initial_80,7.600633925548261e-09
COMPLETED,,1.05,0.24,0.1565366214422875,0.0658129804207034,0.1531134396791458,0.0778047814965248,0.0124708246088852,0.1131134396791458,0.1931134396791458,0.0478047814965248,0.1078047814965248,False,Maximum number of function evaluations has been exceeded.,0.1565366286665228,0.065812969807926,1.2838248329914673e-08,0.0124708367970282,0.004398518829628,4.564757207797965e-09,963582.208077586,0.1847997941076755,15.171515417285264,80,81,2,initial_80,4.564757207797965e-09
COMPLETED,,1.05,0.245,0.1594993604264298,0.0628719847849637,0.1567212343215942,0.0725148618221283,0.0100350915396046,0.1167212343215942,0.1967212343215942,0.0425148618221283,0.1025148618221283,False,Maximum number of function evaluations has been exceeded.,0.1594993399134159,0.0628719869616907,2.0628181687382016e-08,0.0100350837691256,0.0036607837292862,7.603962082620956e-09,481431.08678212616,0.1878001494333148,15.340372804552317,80,81,2,initial_80,7.603962082620956e-09
COMPLETED,,1.05,0.25,0.1623630410048334,0.0599418843900432,0.1602709293365478,0.0671075209975242,0.0074648026915015,0.1202709293365477,0.2002709293365478,0.0371075209975242,0.0971075209975242,False,Maximum number of function evaluations has been exceeded.,0.1623630554863683,0.0599418713862332,1.9463142784656544e-08,0.0074648192328117,0.0028125319207573,7.328738845805695e-09,383767.518522918,0.1903892178088426,15.43423656374216,80,81,2,initial_80,7.328738845805695e-09
COMPLETED,,1.05,0.255,0.1651339951439308,0.0570224832728613,0.1637481749057769,0.0616865716874599,0.0048656159395979,0.1237481749057768,0.2037481749057769,0.0316865716874599,0.0916865716874598,False,Maximum number of function evaluations has been exceeded.,0.1651339885926734,0.0570224752477267,1.0359621536019621e-08,0.0048656217664262,0.0018907755549811,4.106480740604723e-09,460436.97131833824,0.1934279259294271,15.62275717779994,80,81,2,initial_80,4.106480740604723e-09
COMPLETED,,1.05,0.26,0.1678179387392793,0.0541135887170267,0.1671368777751922,0.0563562735915184,0.0023438172887571,0.1271368777751922,0.2071368777751922,0.0263562735915184,0.0863562735915184,False,Maximum number of function evaluations has been exceeded.,0.1678179288644599,0.0541135895225538,9.907619880202893e-09,0.0023438136486035,0.0009381340762359,4.264689161061684e-09,219977.12865020052,0.1958118285983801,15.710081952624025,80,81,2,initial_80,4.264689161061684e-09
COMPLETED,,1.05,0.265,0.1704200556118148,0.0512150114879134,0.1704199612140655,0.0512145012617111,5.188850668411739e-07,0.1304199612140655,0.2104199612140655,0.0212145012617111,0.081214501261711,True,Optimization terminated successfully.,0.1704200643820586,0.0512150025836136,1.2498149048151289e-08,5.118273974683829e-07,2.137739456392284e-07,5.058365974153258e-09,42.26146283830579,0.1977296452969312,14.64400112722069,74,75,2,initial_80,5.058365974153258e-09
COMPLETED,,1.05,0.27,0.1729450620904541,0.0483265652104133,0.173580139875412,0.0463462248444557,0.0020796806865449,0.1335801398754119,0.213580139875412,0.0163462248444557,0.0763462248444556,False,Maximum number of function evaluations has been exceeded.,0.1729450489408375,0.0483265799535668,1.9755328192376183e-08,0.0020796987410106,0.0008798172699442,8.410503587147286e-09,104609.34483028132,0.2001537894830107,15.937358083203437,80,81,2,initial_80,8.410503587147286e-09
COMPLETED,,1.05,0.275,0.1753972671823849,0.0454480664815938,0.1766004711389541,0.0418186374008655,0.0038236703850018,0.1366004711389541,0.2166004711389541,0.0118186374008655,0.0718186374008655,False,Maximum number of function evaluations has been exceeded.,0.1753972660582841,0.0454480701668055,3.8528415709564634e-09,0.0038236742367295,0.0016602838282957,1.6509806783283052e-09,1005634.9235878632,0.2040172973647713,16.147686730138958,80,81,2,initial_80,1.6509806783283052e-09
COMPLETED,,1.05,0.28,0.1777806205260977,0.0425793352053555,0.1794653385877609,0.0376780442893505,0.0051827528969272,0.1394653385877609,0.2194653385877609,0.0076780442893505,0.0676780442893505,False,Maximum number of function evaluations has been exceeded.,0.1777806066043302,0.0425793318952754,1.4309865109610969e-08,0.0051827542920716,0.0023076038610054,6.465748810579731e-09,356896.6145467272,0.206479262560606,16.37193424627185,80,81,2,initial_80,6.465748810579731e-09
COMPLETED,,1.05,0.285,0.1800987533442254,0.0397201940322222,0.1821605861186981,0.0339494459331035,0.0061280248052183,0.142160586118698,0.2221605861186981,0.0039494459331035,0.0639494459331035,False,Maximum number of function evaluations has been exceeded.,0.1800987666967634,0.0397201809359074,1.870304070765884e-08,0.006128007979862,0.0027955909845007,8.506032241375512e-09,328659.81519588403,0.2087445547804236,16.555626552551985,80,81,2,initial_80,8.506032241375512e-09
COMPLETED,,1.05,0.29,0.1823550141389138,0.0368704687375015,0.1846739947795868,0.0306382253766059,0.0066497013858701,0.1446739947795867,0.2246739947795868,0.0006382253766059,0.0606382253766059,False,Maximum number of function evaluations has been exceeded.,0.1823550357245238,0.0368704558124522,2.5159401000061363e-08,0.0066496817446061,0.0031061471216713,1.172923980110267e-08,264820.8387195994,0.2187972273677587,16.86157415341586,80,81,2,initial_80,1.172923980110267e-08
COMPLETED,,1.05,0.295,0.184552498864206,0.0340299881358211,0.1869953274726867,0.0277333538979291,0.0067538888306075,0.1469953274726867,0.2269953274726867,1e-06,0.0577333538979291,False,Maximum number of function evaluations has been exceeded.,0.1845524968463469,0.0340299978735087,9.944562133232216e-09,0.0067538986388742,0.0032285930687564,4.763871096102416e-09,677724.6914590057,0.2271179938688874,17.16639030352235,80,81,2,initial_80,4.763871096102416e-09
COMPLETED,,1.05,0.3,0.1866940773048012,0.0311985836818802,0.1891165077686309,0.0252116005867719,0.0064584933175782,0.1491165077686309,0.2291165077686309,1e-06,0.0552116005867718,False,Maximum number of function evaluations has been exceeded.,0.1866940686955383,0.0311985722079918,1.4344668752616933e-08,0.0064584859105008,0.0031583228937971,7.089100680896075e-09,445518.13212475006,0.2346045905724167,17.483271514065564,80,81,2,initial_80,7.089100680896075e-09
COMPLETED,,1.05,0.305,0.1887824160524999,0.0283760898874536,0.1910320371389389,0.0230417307466268,0.0057893162356079,0.1510320371389389,0.2310320371389389,1e-06,0.0530417307466268,False,Maximum number of function evaluations has been exceeded.,0.1887824248948744,0.0283761036722835,1.6377091473226774e-08,0.005789325501181,0.0028952900251396,8.12881727977064e-09,356176.0494167849,0.226463234052062,18.01374247763306,80,81,2,initial_80,8.12881727977064e-09
COMPLETED,,1.05,0.31,0.1908199984534699,0.0255623444256405,0.1927394866943359,0.0211884304881095,0.0047765634340758,0.1527394866943359,0.2327394866943359,1e-06,0.0511884304881095,False,Maximum number of function evaluations has been exceeded.,0.1908199833571211,0.0255623369576137,1.6842540486100194e-08,0.0047765626621609,0.0024424911487932,8.671301480540947e-09,281675.2657342561,0.2532496470957994,18.89054636470973,80,81,2,initial_80,8.671301480540947e-09
COMPLETED,,1.05,0.315,0.1928091417506186,0.0227571871880615,0.1942403018474578,0.0196153335273265,0.0034524576243972,0.1542403018474578,0.2342403018474578,1e-06,0.0496153335273265,False,Maximum number of function evaluations has been exceeded.,0.1928091457374142,0.0227572008473557,1.4229225485006984e-08,0.00345246840217,0.0018048566191799,7.467327035770913e-09,241700.492094972,0.2609853548929095,19.48954600840807,80,81,2,initial_80,7.467327035770913e-09
COMPLETED,,1.05,0.32,0.1947520134031705,0.0199604617242692,0.1955403685569763,0.0182873085141181,0.0018495798207082,0.1555403685569762,0.2355403685569763,1e-06,0.048287308514118,False,Maximum number of function evaluations has been exceeded.,0.1947519986658806,0.0199604673205528,1.5764076334503713e-08,0.001849591164754,0.0009884407867368,8.532864999535868e-09,115839.26228653934,0.2703034896403551,20.542899291962385,80,81,2,initial_80,8.532864999535868e-09
COMPLETED,,1.05,0.325,0.1966506428787071,0.0171720129635716,0.1966502368450164,0.0171718709170818,4.3016341458314246e-07,0.1566502368450164,0.2366502368450164,1e-06,0.0471718709170818,False,Maximum number of function evaluations has been exceeded.,0.196650655028108,0.0171720127246626,1.2151749659525862e-08,4.415727438054692e-07,2.3524431673251946e-07,6.3870008917503365e-09,36.831733816785416,0.2444507256150245,21.3568972395733,80,81,1,initial_80,6.3870008917503365e-09
COMPLETED,,1.05,0.33,0.198506936805944,0.0143916908889867,0.1975848376750946,0.0162398982793092,0.0020654629904106,0.1575848376750946,0.2375848376750946,1e-06,0.0462398982793092,False,Maximum number of function evaluations has been exceeded.,0.1985069440005668,0.0143916971928759,9.565647744701336e-09,0.0020654605615622,0.0011533629566242,5.153407320904627e-09,223805.89866158625,0.2473984323441982,21.693437713198364,80,81,2,initial_80,5.153407320904627e-09
COMPLETED,,1.05,0.335,0.2003226862203569,0.0116193463291404,0.1983625739812851,0.0154659338295459,0.0043172068965981,0.1583625739812851,0.2383625739812851,1e-06,0.0454659338295459,False,Maximum number of function evaluations has been exceeded.,0.2003226882732191,0.0116193399069861,6.742277673414961e-09,0.0043172135507196,0.0024641250256674,4.047113201226922e-09,608859.9214176795,0.2496689977124333,21.723190870136023,80,81,2,initial_80,4.047113201226922e-09
COMPLETED,,1.05,0.34,0.2020995788393004,0.0088548349733682,0.1990041434764862,0.0148280439898371,0.006727625587069,0.1590041434764862,0.2390041434764862,1e-06,0.0448280439898371,False,Maximum number of function evaluations has been exceeded.,0.2020995865160167,0.0088548531688182,1.974857908839116e-08,0.0067276129641412,0.0039247315106987,1.1677239179251797e-08,336100.978189458,0.2987923547625541,22.35178350098431,80,81,2,initial_80,1.1677239179251797e-08
COMPLETED,,1.05,0.345,0.2038392058013355,0.0060980138143092,0.1995308101177215,0.0143076311796903,0.0092714664779931,0.1595308101177215,0.2395308101177215,1e-06,0.0443076311796903,False,Maximum number of function evaluations has been exceeded.,0.2038392038647981,0.006098026341822,1.267630687941382e-08,0.0092714544853435,0.0055278002116786,8.164863963827875e-09,677022.9407578639,0.2810318535193801,22.439689490012825,80,81,2,initial_80,8.164863963827875e-09
COMPLETED,,1.05,0.35,0.2055430635370356,0.0033487427887457,0.1999633461236953,0.0138890547677874,0.0119260816292805,0.1599633461236952,0.2399633461236953,1e-06,0.0438890547677874,False,Maximum number of function evaluations has been exceeded.,0.2055430506373014,0.0033487278550015,1.97337237899706e-08,0.0119260887925402,0.0072663159819627,1.0975705933156978e-08,662036.3215100013,0.2598326178267598,23.693391150794923,80,81,2,initial_80,1.0975705933156978e-08
