source,row,alpha,Mach,cr,ci,success,mismatch,ci_abs_error_vs_robust,omega_i_abs_error_vs_robust,primary_mismatch,primary_success,secondary_ci,secondary_omega_i,secondary_stage1_mismatch,secondary_stage2_mismatch,stage1_mismatch,p_rel,q_rel,u_rel,v_rel,gamma_rel,classical_status,w_bc,finite_alpha_M_ci,finite_cr,unstable,cr_in_reasonable_range,generic_log_score,quality_flag,Mach_round,alpha_round,quality_rank
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,161,0.7899999999999999,0.7,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.7,0.79,3
assets/pinn_subsonic/full2d_pq_firstorder_bootp_M010307_a010080_discrete/ci_anchor_points.csv,15,0.8,0.7,,0.0,,,,,,,,,,,,,,,,,,,True,False,False,True,,bad,0.7,0.8,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,162,0.8599999999999999,0.7,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.7,0.86,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,163,0.93,0.7,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.7,0.93,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,164,1.0,0.7,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.7,1.0,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,174,0.6499999999999999,0.7699999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.77,0.65,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,175,0.72,0.7699999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.77,0.72,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,176,0.7899999999999999,0.7699999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.77,0.79,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,177,0.8599999999999999,0.7699999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.77,0.86,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,178,0.93,0.7699999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.77,0.93,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,179,1.0,0.7699999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.77,1.0,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,188,0.58,0.8399999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.84,0.58,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,189,0.6499999999999999,0.8399999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.84,0.65,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,190,0.72,0.8399999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.84,0.72,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,191,0.7899999999999999,0.8399999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.84,0.79,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,192,0.8599999999999999,0.8399999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.84,0.86,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,193,0.93,0.8399999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.84,0.93,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,194,1.0,0.8399999999999999,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.84,1.0,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,201,0.4399999999999999,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.44,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,202,0.5099999999999999,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.51,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,203,0.58,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.58,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,204,0.6499999999999999,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.65,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,205,0.72,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.72,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,206,0.7899999999999999,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.79,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,207,0.8599999999999999,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.86,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,208,0.93,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,0.93,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,209,1.0,0.91,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.91,1.0,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,213,0.2299999999999999,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.23,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,214,0.3,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.3,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,215,0.37,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.37,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,216,0.4399999999999999,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.44,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,217,0.5099999999999999,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.51,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,218,0.58,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.58,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,219,0.6499999999999999,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.65,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,220,0.72,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.72,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,221,0.7899999999999999,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.79,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,222,0.8599999999999999,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.86,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,223,0.93,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,0.93,3
assets/classic_subsonic/data/subsonic_hybrid_growth_map.csv,224,1.0,0.98,,0.0,,,,,0.0,True,,,,,,,,,,,,,True,False,False,True,-300.0,bad,0.98,1.0,3
assets/pinn_supersonic/singlecase_pq_firstorder_M150_a01625_validatedc/diagnostics_summary.csv,0,0.1625,1.5,0.3680825090907056,0.0380056534011514,,,,,,,,,,,,0.8792252836142889,1.1338692878239962,0.8792252836142891,1.1338692878239964,1.4810156983199847,,,True,True,True,True,,suspicious,1.5,0.1625,2
assets/pinn_supersonic/singlecase_modalclean_M160_a010_pde10_center01_diagnostics_y120/diagnostics_summary.csv,0,0.1,1.6,0.299805,0.029118,,,,,,,,,,,,0.6949237924848697,,1.389214150123794,0.9371648862655398,0.9931599857023832,ok,,True,True,True,True,,suspicious,1.6,0.1,2
assets/pinn_supersonic/singlecase_pq_firstorder_M160_a010/diagnostics_summary.csv,0,0.1,1.6,0.299805,0.029118,,,,,,,,,,,,0.9896412210296998,0.969855184039806,0.9932179457559996,0.9693581618345628,8.8561180247988,,,True,True,True,True,,suspicious,1.6,0.1,2
assets/pinn_supersonic/singlecase_pq_firstorder_M160_a010_anchorP17/diagnostics_summary.csv,0,0.1,1.6,0.299805,0.029118,,,,,,,,,,,,0.924763689065705,0.9032160756204074,0.8939310052459042,0.9154838924460936,0.846932084989334,,,True,True,True,True,,suspicious,1.6,0.1,2
assets/pinn_supersonic/singlecase_pq_firstorder_M160_a010_anchorP3/diagnostics_summary.csv,0,0.1,1.6,0.299805,0.029118,,,,,,,,,,,,0.8917108948054498,0.8928236422075058,0.9110091218153415,0.9066238813666831,1.4865365457283204,,,True,True,True,True,,suspicious,1.6,0.1,2
assets/pinn_supersonic/singlecase_pq_firstorder_M160_a010_anchorP5/diagnostics_summary.csv,0,0.1,1.6,0.299805,0.029118,,,,,,,,,,,,0.9589043724576748,0.9264192346676352,0.9276200594136452,0.9462522230341311,0.8231621952905469,,,True,True,True,True,,suspicious,1.6,0.1,2
assets/pinn_supersonic/singlecase_pq_firstorder_M160_a010_anchorP9/diagnostics_summary.csv,0,0.1,1.6,0.299805,0.029118,,,,,,,,,,,,0.9361989163061064,0.9115815110966434,0.8989238079111919,0.9256385010771788,0.8680056846768073,,,True,True,True,True,,suspicious,1.6,0.1,2
assets/pinn_supersonic/singlecase_a026_M18_ref_pde10_center01_diagnostics/diagnostics_summary.csv,0,0.26,1.8,0.423077,0.026618,,,,,,,,,,,,0.975940116037099,,2.799030867986623,1.3594870214004298,3.5422274251076997,ok,,True,True,True,True,,suspicious,1.8,0.26,2
