epoch,loss,modal_loss,compat,ode,bc,gauge,q_center,parity,ci_anchor,ci_batch_mean,ci_grad_norm,field_lr,ci_lr
11,0.015140261227249992,0.005219212661797483,2.2678805766875096e-05,0.00033272162103286534,2.3902428346763376e-05,1.0675654782481594e-05,1.0042202447056884e-07,2.0032275983102596e-05,9.921048565452507e-06,0.03151515408978688,6.680370986488697,4.9999984242904165e-05,0.00019999993697161666
12,0.008829819714814518,0.0012990868542283919,4.569560969909074e-06,0.00012814717360566509,7.630320751192116e-06,1.8910868145270612e-06,1.5777582518537737e-07,3.9363141723053e-06,7.5307328605861256e-06,0.03155709582518039,4.508925662986416,4.9999981247754105e-05,0.00019999992499101642
13,0.013433039921226447,0.00842412032377304,2.2412596640652155e-05,0.0001652319541219537,4.1775412047797486e-05,2.3739388634554294e-05,4.845488807988872e-07,1.7037024072357842e-05,5.008919597453408e-06,0.03152778957756139,7.173369547695478,4.999997799215637e-05,0.00019999991196862547
14,0.012709654427978681,0.011054096412579326,4.1158133440705854e-05,0.000197285594884104,3.867666650400469e-05,3.51777326519279e-05,3.231808752423081e-07,2.6472052321375765e-05,1.6555580153993554e-06,0.031448526970645554,4.9457296887607765,4.999997447611097e-05,0.00019999989790444388
15,0.0062209347328506266,0.004878759056391393,2.5631163627283193e-05,0.00011444003440040048,6.676826736185416e-06,1.7918932600873185e-05,3.5387351155119765e-08,7.320667709798967e-06,1.3421756764592332e-06,0.03159597387172167,3.4794024266018324,4.999997069961796e-05,0.00019999988279847185
16,0.005490236380565723,0.0009415327909129803,6.778968607429536e-06,9.358824961425304e-05,4.662977850659214e-06,4.3381394210685765e-07,4.6235315468172045e-08,5.006058088754733e-06,4.548703589652743e-06,0.03200885960657247,6.495090143874004,4.999996666267738e-05,0.00019999986665070952
17,0.00803495173401816,0.0041376904506069305,1.2511474132009437e-05,0.0002113112196100187,1.9944847295215547e-05,1.0454000008885335e-05,1.5217719980116543e-07,1.9497739544499787e-05,3.89726128341123e-06,0.03158168599480056,3.232224100921501,4.999996236528927e-05,0.0001999998494611571
18,0.010052098713957895,0.006678385158217192,2.7909466085709327e-05,0.0002615969517766422,1.292199330833968e-05,2.4670099181094164e-05,1.257001691059047e-07,1.2824165214132344e-05,3.373713555740703e-06,0.03164471065833014,4.252404439652769,4.999995780745368e-05,0.0001999998312298147
19,0.0044428071638163875,0.003999551089104913,2.0793701498828348e-05,0.00025602281328548855,1.5141708029657565e-06,1.5824827418173978e-05,6.073522789426853e-08,1.544897450964151e-06,4.4325607471147407e-07,0.03176360402089447,0.8934022262652568,4.999995298917066e-05,0.00019999981195668263
20,0.0023581879779411706,0.001057831670231531,7.081079603725758e-06,8.610834699203242e-05,4.566161902059945e-06,1.181812026263252e-06,1.3552096129629474e-08,7.1111445323507e-06,1.3003563077096396e-06,0.03146167616840682,3.6654383418129832,4.9999947910440266e-05,0.00019999979164176106
21,0.0037047499797202782,0.0019545752619096325,7.2813113849673276e-06,0.00010384400126160857,8.478179379892187e-06,4.874732292193423e-06,5.3177159835001966e-09,7.296246496047792e-06,1.750174717810646e-06,0.031629315261107786,2.2079557931079563,4.999994257126254e-05,0.00019999977028505015
22,0.00676409311564532,0.003918299148065598,1.5760775804010556e-05,0.0001337386391204157,4.678716439412448e-06,1.642635957254382e-05,1.967525091228301e-08,1.0389319469253553e-06,2.8457939675797226e-06,0.03141734898930811,4.599227173326171,4.999993697163755e-05,0.0001999997478865502
23,0.005404881857736842,0.003418953501570016,1.604587831469065e-05,0.00015487099364469545,2.7673987922296444e-06,1.3847767421888357e-05,6.415649584763644e-08,4.40746565093604e-06,1.985928356166826e-06,0.03155848994576487,3.674591217031938,4.999993111156536e-05,0.00019999972444626144
24,0.002146233932477063,0.0013605893456084472,8.419310380868942e-06,9.982721150702312e-05,4.349056599742131e-06,2.678728310351443e-06,1.3494772604660363e-07,9.3330687751791e-06,7.856445868686159e-07,0.031516778112982216,1.9351385940060548,4.999992499104604e-05,0.00019999969996418416
25,0.0014345888465974069,0.0008207793522360981,4.6415620164396855e-06,9.871349235186112e-05,3.2960871687984485e-06,1.1822104441921114e-06,8.358363359373802e-08,3.9773858299598065e-06,6.138094943613088e-07,0.031610719643406004,2.699940099426711,4.9999918610079646e-05,0.00019999967444031858
26,0.003054748064219494,0.0022002514649023973,9.51402302793278e-06,0.00011639201406276677,2.5468414162397936e-06,8.714330223695089e-06,6.921141600753857e-09,3.5123000450254363e-06,8.544965993170964e-07,0.031551254279849075,1.5026485243505656,4.999991196866624e-05,0.00019999964787466496
27,0.004586338775054709,0.002745744052144037,1.2140263351362014e-05,0.00013456534328766838,4.27801804428746e-06,1.0240908269148757e-05,4.231636425374098e-08,7.167651884716377e-06,1.8405947229106724e-06,0.0316161382396013,2.864767624684517,4.999990506680591e-05,0.00019999962026722364
28,0.0026229530874103697,0.0014263355012453431,8.47859218076349e-06,0.00012613226486754282,3.0709293541101347e-06,3.6186562136643153e-06,1.5786897952466277e-07,4.498645324139408e-06,1.1966175861650267e-06,0.03162511926278064,1.889538261315426,4.999989790449873e-05,0.00019999959161799493
29,0.001322479627199778,0.0004310373596841778,3.918465642180146e-06,9.805509085863157e-05,1.0785740192125382e-06,6.940928823278905e-08,1.4069120957650742e-07,1.4927218394383474e-06,8.914422675156001e-07,0.03142303233866969,3.0417177790339345,4.999989048174478e-05,0.00019999956192697912
30,0.001422777747484932,0.0012627955880573842,5.845587342915967e-06,0.00012354416233348485,2.5211592616005527e-06,3.892299819819871e-06,1.712298781910713e-08,4.907042120463976e-06,1.59982159427548e-07,0.031298148857942854,0.48836585911531233,4.999988279854414e-05,0.00019999953119417656
31,0.0026850534210862637,0.001968295075190349,9.271674381854953e-06,0.00014070172941095337,3.0916269132043487e-06,6.80481678297151e-06,3.985905816136144e-08,5.267490416169144e-06,7.167583458959151e-07,0.03162053010998707,2.617811999380129,4.999987485489688e-05,0.00019999949941958752
32,0.002143969730632768,0.0012613672474936963,8.107295200978868e-06,0.00014522751440266895,1.0523651187568872e-06,3.6210976270400476e-06,1.9179137532807673e-07,3.274307875134915e-06,8.826024831390718e-07,0.03155116053572332,1.894950201916807,4.9999866650803104e-05,0.00019999946660321241
33,0.0015224514017868195,0.0004811792207894713,5.011246629336446e-06,0.00010686325644610739,6.594425527910313e-07,1.2179513048516105e-07,2.2242678842682145e-07,3.6193986837782064e-06,1.0412721809973482e-06,0.03138603525743834,1.9618055350650525,4.999985818626289e-05,0.00019999943274505157
34,0.0012304925113431524,0.0007344941086417009,4.623894447316115e-06,8.22159147058851e-05,1.3985043467039222e-06,1.7386567504270073e-06,6.244757620380377e-08,3.4012860734606844e-06,4.959984027014514e-07,0.03172585060280042,1.1909003633125057,4.999984946127635e-05,0.0001999993978451054
35,0.001562368449576058,0.0012800053919093438,7.192928757358155e-06,0.0001007721421277004,8.89438609758781e-07,4.503074855793841e-06,8.24176084721138e-09,1.7078727811348746e-06,2.823630576667141e-07,0.03137246973749506,1.514607700853872,4.9999840475843565e-05,0.00019999936190337426
36,0.001396982976095181,0.0010282012609167895,7.677339675771593e-06,7.717885577232698e-05,4.0633099843447897e-07,3.0389963493735333e-06,1.1858840782903476e-07,2.981525836201422e-06,3.6878171517839136e-07,0.03166182922699247,1.1406500930031973,4.999983122996462e-05,0.00019999932491985848
37,0.0011251113056538922,0.0004850935947590643,5.23339530629528e-06,7.848057086577577e-05,6.2408813825154e-07,2.6701611726993544e-07,1.6398967883179403e-07,3.836429178824301e-06,6.40017710894828e-07,0.03164047011125892,1.9287752894643617,4.9999821723639653e-05,0.00019999928689455861
38,0.0011397867994453479,0.0004892932487085646,3.54118855970839e-06,0.00012098553927167309,5.021634362228459e-07,7.631394075453368e-07,6.637852589039956e-08,1.7660879549651714e-06,6.504935507367834e-07,0.031618309081951256,1.93044144739993,4.999981195686874e-05,0.00019999924782747495
39,0.0012656449275637875,0.0008931149409083945,5.82213913622601e-06,0.00013722124454481924,3.525636031708013e-07,2.5135543131805808e-06,3.551435574592042e-09,2.2000168135235888e-06,3.725299866553931e-07,0.031478287833942464,1.047821420640042,4.999980192965199e-05,0.00019999920771860796
40,0.001076367759884846,0.0008443469442289718,7.12360021872345e-06,8.822295986083755e-05,7.450328667143644e-07,1.775178601780852e-06,1.0916085213739401e-07,4.350383226959155e-06,2.320208156558742e-07,0.03150886134989629,1.2098450922208261,4.999979164198952e-05,0.00019999916656795807
41,0.0006907107569982668,0.0004179607978030788,4.349736307598236e-06,7.650483259993908e-05,6.9340545232849e-07,1.5656700924601032e-07,1.9760051749396547e-07,1.8651635651281455e-06,2.7274995919518806e-07,0.03160098395694877,0.7930494001692154,4.999978109388144e-05,0.00019999912437552577
42,0.0008206374790834518,0.0003460194694998039,3.177776119618984e-06,6.814979130001273e-05,2.1763761947172888e-07,4.600483607131446e-07,1.1970212641777092e-07,9.090718418443822e-07,4.746180095836478e-07,0.031518125981337894,1.1777242345118555,4.999977028532787e-05,0.0001999990811413115
43,0.0011251672059937612,0.0007029543229194093,4.9810866900106746e-06,0.00011704248353345669,6.783165363241904e-07,1.536947814525843e-06,4.954844605860137e-09,3.715388685481242e-06,4.222128830743519e-07,0.031739589075025984,1.315586776761393,4.999975921632893e-05,0.00019999903686531573
44,0.0009532805512937879,0.0006645340106188505,5.42384491260618e-06,8.987281688991011e-05,9.695453852057341e-07,1.1278853813479836e-06,6.358399161148882e-08,3.92815495115046e-06,2.887465406749374e-07,0.03136441089995162,1.2833557902059614,4.999974788688473e-05,0.00019999899154753893
45,0.000526063216883803,0.00036070750377320706,3.916852145776556e-06,8.145454043988174e-05,3.027786942170228e-07,1.2501145371524757e-07,1.3549334911585841e-07,1.661390489752219e-06,1.6535571311059593e-07,0.03132884444567743,0.6742984450062723,4.9999736296995406e-05,0.00019999894518798163
46,0.000596234854525497,0.0003330229172095792,2.9649021906296088e-06,8.3242603633367e-05,4.0095878263362224e-07,2.604207948753241e-07,5.518292332511744e-08,1.059990749661867e-06,2.6321193731591774e-07,0.03162330604854699,1.1598936037297722,4.999972444666108e-05,0.00019999889778664432
47,0.0008728642641275179,0.0005382528558016026,3.931596489341288e-06,9.257949477779841e-05,7.145291201736276e-07,1.0095621942628876e-06,2.3711918346270346e-09,1.9602842105570874e-06,3.346114083259153e-07,0.03149429054580455,0.8051152221633779,4.999971233588188e-05,0.0001999988493435275
48,0.0008224222763828144,0.0005094358621761837,4.605199184271072e-06,7.802264993444839e-05,3.484441501738323e-07,8.414383574637686e-07,2.7364856028321838e-08,1.5920763999042583e-06,3.129864142066307e-07,0.0317429697173458,0.8151300304221037,4.999969996465794e-05,0.00019999879985863175
49,0.0005540426707239547,0.00035403694311537715,3.6875855929431474e-06,9.548646296916198e-05,2.566033572757233e-07,1.0871556607457498e-07,4.911751035898038e-08,6.025100927736719e-07,2.0000572760857754e-07,0.03165440985873968,0.8617527296850422,4.999968733298939e-05,0.00019999874933195757
50,0.0004894927761669615,0.00032535351028194556,2.8466564082411474e-06,9.614088076273297e-05,3.196167176035032e-07,2.1534702899279487e-07,3.1594974208615425e-08,7.977721985449992e-07,1.6413926588501602e-07,0.031481267662447535,0.6090680677510197,4.9999674440876384e-05,0.00019999869776350554
51,0.0006517447542099589,0.00041892718359845364,3.4540764799995954e-06,8.34398931989006e-05,1.7424582483456336e-07,7.555307355336922e-07,4.049764071495158e-09,1.6088762576924447e-06,2.3281757061150534e-07,0.03148826258387835,0.9489666928567658,4.999966128831905e-05,0.0001999986451532762
52,0.0006634308362153078,0.0004041422059081814,3.953901848810186e-06,7.093281516895404e-05,2.039293625217888e-07,5.251086317433582e-07,4.629769662065044e-09,1.475627513408836e-06,2.592886303071264e-07,0.03148624147621415,0.869013341170238,4.999964787531755e-05,0.0001999985915012702
53,0.0005543005766704063,0.00032242699546420294,3.2756392905706593e-06,9.996822183809588e-05,2.516432707189354e-07,3.571232526880855e-08,1.7808824082494545e-08,6.608134931106441e-07,2.3187358120620336e-07,0.031355566217077496,0.6902637042559392,4.9999634201872e-05,0.000199998536807488
54,0.00044264200005064334,0.00029408820263683463,2.927424974557838e-06,6.88459508996281e-05,1.4170683577140267e-07,2.535405567103067e-07,2.1507221668902507e-08,3.1018075356695607e-07,1.4855379741380873e-07,0.031573299234486686,0.2713131866660729,4.999962026798258e-05,0.00019999848107193032
55,0.0005689061001464256,0.0003889334426434347,3.0276586033742904e-06,0.00010423398201658859,1.862180104320295e-07,5.853441362636383e-07,1.102963864044048e-08,5.313731216661286e-07,1.7997265750299095e-07,0.031456746209671725,0.6669032810713897,4.999960607364943e-05,0.00019999842429459773
56,0.0005236303130339568,0.00032832263779318814,3.0081499282024768e-06,7.734298750293516e-05,3.0852029694846125e-07,3.0274090932855597e-07,1.8524462413437462e-09,6.569825841023564e-07,1.953076752407687e-07,0.031573756926806695,0.4089126101544557,4.99995916188727e-05,0.0001999983664754908
57,0.0005178037012177112,0.00029210590870586893,3.1077336886955328e-06,8.84403810239136e-05,1.8477304200890685e-07,1.3369722626034212e-08,1.1954064329948039e-08,6.504941282429493e-07,2.2569779251184232e-07,0.0316695561771516,0.8962533489865997,4.999957690365255e-05,0.0001999983076146102
58,0.00044077813416932025,0.00028230695843235265,2.8398668635458787e-06,6.805867242059026e-05,1.2193962883659104e-07,2.244218301754329e-07,2.0853771568375392e-08,6.60203037717843e-07,1.5847117573696762e-07,0.03153544682051799,0.2542018903114484,4.999956192798915e-05,0.0001999982477119566
59,0.0005224304180843445,0.0003665078319006169,2.889253042732935e-06,0.00011641584234047968,2.0654426757265077e-07,3.987689292497975e-07,9.007024926320089e-09,6.331869217112371e-07,1.5592258618372763e-07,0.03159572106685387,0.5751889107058878,4.999954669188267e-05,0.00019999818676753067
60,0.00046946140015724253,0.00030739303806208635,2.97118371489689e-06,9.43410991405032e-05,1.555476546822089e-07,1.4696632946484755e-07,1.5708603382882516e-09,4.816875213155042e-07,1.6206836209515614e-07,0.03149049959967433,0.3041967291153669,4.999953119533326e-05,0.00019999812478133303
61,0.00043671024498602993,0.0002451600457242708,2.7563572727544772e-06,6.683948898197378e-05,1.1434466518869419e-07,2.384726939175455e-08,2.824623568301459e-09,3.480125100550424e-07,1.915501992617591e-07,0.03167290500873006,0.4893255614165324,4.999951543834109e-05,0.00019999806175336436
62,0.00045402361083565,0.00028225910228542127,2.7827709113510785e-06,6.955863345097768e-05,1.3801545119660876e-07,2.2961055217470218e-07,1.6364998179291903e-09,4.135370530149968e-07,1.717645085502287e-07,0.031734908636586526,0.5324975616342275,4.999949942090636e-05,0.00019999799768362543
63,0.00043738979063736303,0.0002941939271364335,2.7011877892305502e-06,8.197655347421317e-05,1.4057378736542967e-07,2.568634273884652e-07,3.4587806888835273e-09,6.062860825090109e-07,1.4319586350092958e-07,0.031318864595810146,0.31398950860880803,4.999948314302921e-05,0.00019999793257211685
64,0.0004187872313534414,0.00026632081709450714,2.9070432994482646e-06,7.557108979925443e-05,1.066297245816843e-07,4.972755196934385e-08,2.778554054282811e-09,5.534357638532241e-07,1.5246641425893424e-07,0.03188047117869403,0.49691554148149586,4.999946660470984e-05,0.00019999786641883936
65,0.0004304236920628513,0.0002707004689873678,2.76602083660959e-06,9.095052331086877e-05,5.8171111909955284e-08,5.956689819903856e-08,2.4789837638447684e-09,3.250230495728936e-07,1.597232230754835e-07,0.03134620588613955,0.31289770620427476,4.9999449805948416e-05,0.00019999779922379366
66,0.0004580368530871569,0.00028722189555890226,2.8741762452249775e-06,7.730675416001121e-05,9.323565804836814e-08,1.9850425357226314e-07,6.488997956874923e-09,3.61830016282819e-07,1.7081495752825463e-07,0.031445127645524595,0.4273883649021301,4.999943274674514e-05,0.00019999773098698057
67,0.00042686957125465845,0.00028405511309521886,2.7804772823694405e-06,8.994062754632042e-05,8.99569568453959e-08,1.3189172662822346e-07,2.883030641801932e-09,4.996116726387263e-07,1.4281445815943957e-07,0.03157878085955738,0.2069452130232521,4.999941542710019e-05,0.00019999766170840076
68,0.00036577516539014444,0.0002228727189250997,2.5362483193240155e-06,6.305737176643754e-05,5.7720601029379873e-08,1.8503951121558862e-08,2.4112688622688877e-09,4.0397451818743766e-07,1.4290244646504477e-07,0.031555027532143114,0.3175344554880731,4.999939784701376e-05,0.00019999759138805505
69,0.0004028509757832379,0.0002520819165394327,2.609348797614224e-06,7.751403688483582e-05,8.562875993910281e-08,7.248845471876877e-08,5.913939752824326e-09,4.5259152549047213e-07,1.5076905924380525e-07,0.031524044023064426,0.3737853357720749,4.999938000648604e-05,0.00019999752002594417
70,0.00041684295963366236,0.00026221343058397653,2.672808550743317e-06,7.637304844040235e-05,9.432217533865145e-08,1.1656115401368266e-07,7.31042382757211e-09,7.121685369592084e-07,1.5462952904968583e-07,0.03148598048207537,0.34489738570785244,4.999936190551722e-05,0.00019999744762206888
71,0.000384623643341972,0.00023483642037896974,2.603193763954276e-06,6.74749875721276e-05,6.323781729128898e-08,3.89415028675105e-08,5.992494534963244e-09,4.292852784766293e-07,1.4978722296300224e-07,0.03159393129899707,0.31608416219708596,4.999934354410751e-05,0.00019999737417643004
72,0.0003808347218769556,0.0002459616269106573,2.6300885381184327e-06,7.908209676887018e-05,6.806569493513628e-08,2.3063927999679965e-08,4.04505520720583e-09,2.688049158396807e-07,1.348730949662983e-07,0.03168190786284607,0.016271537043188615,4.99993249222571e-05,0.0001999972996890284
73,0.00038865213101916185,0.00024378122864830725,2.608442475735861e-06,6.745067025023742e-05,7.219358173511235e-08,9.148951214041576e-08,1.7291591213383862e-09,5.360636263402527e-07,1.4487090237085462e-07,0.03133243412227134,0.27506679151479574,4.999930603996619e-05,0.00019999722415986476
74,0.0003931251892366214,0.00024534773016211955,2.618191797685406e-06,7.188132857677206e-05,4.781423775263997e-08,8.179102571081006e-08,4.7974480931756355e-09,4.525099186734914e-07,1.4777745907450185e-07,0.031716968039805477,0.28921944652109344,4.9999286897235014e-05,0.00019999714758894006
75,0.00039638187378409744,0.0002524315350550342,2.594653395535114e-06,8.905281615588395e-05,6.03117641195284e-08,1.7601536089403545e-08,1.145575139977868e-08,3.5238686878509145e-07,1.4395033872906325e-07,0.03155695308254143,0.27188872270356435,4.9999267494063765e-05,0.00019999706997625506
76,0.00039981980694111033,0.00026104370773073955,2.608209021776267e-06,9.381110878145285e-05,5.4457120618650214e-08,4.089204001765421e-08,5.832962306424219e-09,3.9669344326277533e-07,1.3877609921037076e-07,0.03148908958292106,0.22804530964295885,4.9999247830452646e-05,0.00019999699132181058
77,0.00037950147298935685,0.00024307902836943272,2.542919292891837e-06,7.350522750020251e-05,4.726631664088013e-08,8.701055666697376e-08,4.342126333808094e-09,2.617836862264491e-07,1.3642244461992412e-07,0.03166150450381306,0.08128435305237255,4.999922790640188e-05,0.00019999691162560752
78,0.0003789977818528234,0.00023442608352785538,2.4193931299999343e-06,7.894749245913143e-05,4.890567994646915e-08,4.148853724065553e-08,1.9273829558192634e-08,2.3453437965936642e-07,1.4457169832496802e-07,0.031620621326457855,0.22592171547249726,4.9999207721911686e-05,0.00019999683088764675
79,0.0003767100844155767,0.00023540872206515107,2.504248172937961e-06,7.87595454631631e-05,3.887277934083805e-08,2.063526883728185e-08,2.009069156892467e-08,2.4832028285520534e-07,1.413013623504256e-07,0.03136090371240414,0.2230068970161336,4.999918727698229e-05,0.00019999674910792917
80,0.0004248694338967689,0.0002887939651199386,2.7395537667248563e-06,0.000110032106599991,4.007745620843862e-08,7.338640485554031e-08,5.443315759550116e-09,2.726477665515738e-07,1.3607546877683034e-07,0.031714684458905726,0.153025546024423,4.999916657161392e-05,0.00019999666628645567
81,0.00037525549884960785,0.0002378272546960579,2.587064923052019e-06,7.127337630969045e-05,4.608329333070986e-08,4.978918870319127e-08,3.3028615097162574e-09,2.805591804856318e-07,1.3742824415354996e-07,0.03173372836063885,0.21822678981415367,4.999914560580678e-05,0.00019999658242322713
82,0.0003823273449974613,0.00024384964979498928,2.5214492397317896e-06,8.729747705418033e-05,3.6655395119089785e-08,1.4550277208223276e-08,9.758527521172904e-09,2.178801851642973e-07,1.38477695202472e-07,0.03164411397391436,0.10997995901881906,4.999912437956113e-05,0.0001999964975182445
83,0.0003877576230881252,0.00024780758954861106,2.654923904998843e-06,7.780067208482266e-05,4.1323246223265376e-08,4.83051117045233e-08,8.166054130731319e-09,2.392076700944449e-07,1.3995003353951413e-07,0.031680917610812806,0.16825947040319023,4.999910289287719e-05,0.00019999641157150875
84,0.00039614788049316266,0.0002599502930087361,2.6581182596075423e-06,8.699359315200595e-05,4.564450400972927e-08,6.453289916604002e-08,3.000947718916631e-09,2.2017864859235219e-07,1.3619758748442656e-07,0.031409712161367814,0.1657659826110664,4.999908114575519e-05,0.00019999632458302075
85,0.000358195099646168,0.0002238563643890707,2.454388185982561e-06,6.961262773012874e-05,3.6098778778551855e-08,2.6299383145457205e-08,3.0188077846988622e-09,2.359968505269337e-07,1.343387352570973e-07,0.03159551421300445,0.04531551643439816,4.9999059138195365e-05,0.00019999623655278146
86,0.0003727565914697742,0.00023469475940810484,2.7598565483038425e-06,6.2488663849544e-05,3.7308513162098535e-08,2.295939015117853e-08,7.773177157493471e-09,2.842778839510689e-07,1.3806183206166935e-07,0.031572559527818164,0.204203041271622,4.9999036870197976e-05,0.0001999961474807919
87,0.0003711105564326929,0.00023383234568079804,2.429639622670171e-06,7.66051422640808e-05,3.518649034678676e-08,5.647515707443132e-08,1.0527163734659066e-08,2.3596490021671914e-07,1.3727821075189483e-07,0.03162164150444368,0.10822495588349942,4.9999014341763244e-05,0.00019999605736705298
88,0.00036534309261321437,0.0002304293488523494,2.4961693378034306e-06,7.245898947752971e-05,3.188962789932657e-08,3.666605451108413e-08,5.35697610119987e-09,2.3067790967114207e-07,1.3491374376086498e-07,0.031517190920831085,0.079524041580292,4.9998991552891434e-05,0.00019999596621156574
89,0.0003659631818608754,0.00023105172746319726,2.4522021179404174e-06,7.872751594224201e-05,3.3716875012911634e-08,1.5714687726304178e-08,1.7819784734032345e-09,2.232788793414379e-07,1.3491145439767817e-07,0.031591205806390424,0.13249984671639067,4.999896850358279e-05,0.00019999587401433116
90,0.00035948607930694264,0.00022414298511090754,2.4958793361987255e-06,6.707861353956258e-05,3.0952100592274875e-08,3.128491762388529e-08,5.320969469864744e-09,2.201062825282746e-07,1.3534309419603513e-07,0.03161510124740983,0.09374152467185884,4.999894519383756e-05,0.00019999578077535023
91,0.00040061620335307517,0.00026459686567347157,2.6200125420547254e-06,9.895185720031357e-05,3.383014805167731e-08,3.708402351533267e-08,5.481517671061185e-09,2.7379590516383835e-07,1.360193376796036e-07,0.03151014786870368,0.13698061409212636,4.999892162365601e-05,0.00019999568649462404
92,0.00037959500660501063,0.0002448046958004352,2.6052349630576295e-06,8.312538928316541e-05,3.084125950842453e-08,1.8441127520879192e-08,1.9011301656711643e-09,2.132276411247267e-07,1.3479031080457544e-07,0.03154914099947928,0.10833646418720255,4.999889779303838e-05,0.00019999559117215353
93,0.00036091448559850487,0.0002274257989315064,2.5781758650351876e-06,6.760451943307255e-05,2.7949738957274664e-08,1.8365460255503575e-08,3.0513927946939898e-09,2.2304442637614365e-07,1.3348868666699846e-07,0.031603884981918046,0.017568789505108585,4.999887370198496e-05,0.00019999549480793983
94,0.00037781824302869486,0.00024290141498783488,2.649422294005704e-06,7.667334051467343e-05,3.164832065690374e-08,3.06645612307557e-08,4.850415047433445e-09,2.0247694259781676e-07,1.3491682804085994e-07,0.03132287117768397,0.08562635530986952,4.999884935049598e-05,0.00019999539740198392
95,0.0003741905791039408,0.00023910846611860804,2.53511487151606e-06,8.125437803269107e-05,2.728811957511038e-08,2.2870130718518833e-08,3.3605473544169914e-09,2.1150921076320865e-07,1.3508211298533276e-07,0.03171499647400863,0.1288607695322421,4.999882473857174e-05,0.00019999529895428696
96,0.00036331148520027823,0.00022977045766291233,2.4452323787065308e-06,7.849282102492618e-05,2.7644595308433125e-08,1.4616980458527543e-08,1.6405254925464791e-09,2.6049695192569715e-07,1.335410275373659e-07,0.031661680171102775,0.03139299566497692,4.999879986621248e-05,0.00019999519946484992
97,0.0003820026966854445,0.0002483987640079698,2.572885846443328e-06,8.79765437461596e-05,2.8416403637536018e-08,2.425480715893602e-08,1.9103448299213315e-09,2.228590345123224e-07,1.3360393267747474e-07,0.03133707312116918,0.08781564258691954,4.99987747334185e-05,0.000199995098933674
98,0.00036717982543512675,0.00023299155036522664,2.5459045034576074e-06,7.438508049238008e-05,2.778609394068651e-08,2.331576312008667e-08,2.585597920488271e-09,2.1129414380202808e-07,1.341882750699001e-07,0.03157666454364038,0.07642562932127277,4.9998749340190055e-05,0.00019999499736076022
99,0.00035471177554514954,0.00022085180769676778,2.6043142543835365e-06,6.008700444029217e-05,2.761597514640804e-08,1.4536908895240335e-08,2.6553415068913138e-09,1.8470494075154415e-07,1.3385996784838176e-07,0.03145293839632454,0.054576271372246465,4.999872368652743e-05,0.00019999489474610972
